x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22
0.00013994199823780086,0.007722995508284341,-0.07547861608999955,0.01703436748404282,-0.02559862360339633,-0.08903945801439991,-0.0009609419158793157,0.1318640042914471,-0.013590377570833378,-0.10107445827716009,-0.1583943220669834,0.000148811868172253,-0.13268279149224782,-0.09520747662399773,-0.17639091668465898,0.11505913591630779,0.17849974093309162,-0.1194715741246093,0.10924865282834267,-0.00555042358567965,0.07914338306090403,-0.0931198092364097
-0.2077403853871133,-0.33247626791779966,0.04536748164433684,0.04440321542668104,-0.19039772444313846,0.011933288794805597,0.06747580189957947,0.06715642303927981,0.0937545377835615,-0.02382640660413496,-0.05419294074146867,0.09065306992496762,0.13057015648453843,-0.20970993960531972,-0.29890915425205744,0.06781370302644413,-0.05798684111372427,-0.06592800623862749,-0.048331418530272584,-0.0967337062076786,0.06808924488493551,0.008793274236562038
0.06422763860280173,0.051856967448634717,0.18186778912137333,0.09135049653637313,-0.014133074341743303,-0.06584280632167916,0.2323126109779697,0.0298735791382706,0.03407268397147563,-0.10787657442552905,-0.22687722583810743,-0.04812127022884913,-0.1389489935647233,0.027828331163949473,0.03302100478465368,-0.057871493227250326,0.1718478576834437,-0.00037077573528709174,-0.0383857056140028,-0.043578917058022144,0.15417069189470903,0.3093231920702444
-0.11942963992564498,0.019569750431075006,-0.0352676650704934,-0.10630632101362548,0.06280516206277728,-0.29967184303706323,-0.007214208673213856,-0.30117084140200856,0.19856111146682878,0.11181906825378768,0.03137024784419555,-0.022741406559943982,-0.05676255358140662,-0.21198820360018059,-0.09444588592767979,0.049334398384983075,0.00854797481115935,-0.11262414531845209,-0.01013300475911307,0.09815779192690824,0.012519461764997145,0.01600953087078006
0.014489890231050307,-0.08391264483402537,0.030119511649840894,0.032626306430694155,-0.047508359464362396,-0.20018538357862373,-0.09832443279078518,0.05597235592371539,0.22955027932385336,-0.20604494240177432,-0.21300012409808583,-0.14416797723144886,0.1278500287576476,0.05148159462491373,-0.10936043275097244,-0.3767338368592323,-0.12766895232870545,-0.09038164414439315,0.004169018469029091,-0.015553593098161353,-0.2530391761733637,0.07508071086052874
0.051391045830403416,0.10474976491858794,-0.06441254792540382,-0.15427317313995537,0.004795803937838947,0.03820033355857872,0.10328572020640397,-0.38630473125903786,-0.17429610233458828,-0.06663614485504965,0.045087296023675734,0.02384067481767011,0.02735224211653575,-0.1124618662300755,0.030727712421254993,-0.01634719112598176,-0.019710375642343972,0.12277803461297447,0.012565671535793462,0.098607126764238,0.004615076029708274,-0.031603757564442767
-0.013892528400921514,-0.07786810827459101,0.12422219071605693,0.06043676716795421,-0.06770548004556172,-0.03847775573035759,-0.004054556841453806,0.0627860961564664,-0.08881723678739803,0.16682547383226845,0.10840376355355527,0.13983617855152367,-0.0904659515227249,0.12536244840932342,0.1777567063625632,-0.17725079172498143,0.13194887787682208,-0.0033817263801939543,-0.11236766442246829,-0.003545728123782038,0.07133422025778395,0.24965172518375467
0.1860596833343391,0.08140701444857798,0.08046795354622223,0.022368886913469124,-0.028801397638715538,-0.1748649546051403,0.031233969107813547,0.16661013500347782,-0.13371233513932013,0.2204407237858374,0.11093296519596746,-0.05401066060030622,0.00691931237506993,-0.0058960982802991335,-0.28950122910883896,0.2194355184562271,0.029698260307870625,-0.31178762365143864,0.05453708763848676,0.1340102148124559,0.04218453769151872,0.12148243268279192
0.002778685665514943,0.1607854453700978,-0.15405746921330402,0.0011876721047896813,0.0333594230883622,-0.11110545527714724,-0.21420932273264434,0.04076383079943849,-0.11574199886146844,-0.06364494973213158,0.1813306023698691,0.01866327329277199,-0.2614999742115935,-0.12694653683741242,-0.058642022037493295,0.03762139437626318,0.032863843048756926,-0.09554499671928439,-0.021526651104952253,-0.046578833819017194,0.08195467664732656,0.0463097379406986
0.07932794477776925,0.17719861228268433,-0.10964420733574969,-0.014341011652556468,0.2412501501334401,-0.0678418640098801,0.053728560623599896,-0.06784330494666471,0.027765011183532442,-0.2148626660628181,0.17575953591660143,5.0168236089616266e-5,-0.026443618850244193,0.03796578475544316,0.14976914681952033,-0.20214666854396354,0.16987402180360547,-0.10995395306847497,0.12230372619476967,0.11378226032938947,-0.01931138499834083,0.08317065591039752
