x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22
-0.03442691903465666,0.004233417710846991,0.20544948255662293,0.024587101354113145,0.15358256463304362,-0.13637896830888527,-0.16189067422109663,-0.06272885110008512,-0.09020582702759097,0.05276851126091345,-0.04687529882288046,0.171812575085831,-0.146764161569901,-0.15270106572846204,0.051095760133226496,-0.0375644543763502,-0.14754299234411353,-0.11403152039461925,0.1511527236004987,-0.14238075975105607,0.1445502317225432,-0.0434673402736889
-0.11919474508656168,0.0860273754008039,0.05029297774833014,-0.0326179122557643,-0.18097733064377222,0.06604906386134213,0.08702979212933794,-0.21769522043719758,-0.05245711089323668,0.0549996956944146,0.04074829394201502,-0.10634635466769031,-0.11710633615929018,-0.08517378604834053,0.012283346595476502,-0.12232745925969397,-0.19403168029959764,0.21587228765648414,-0.02733780130944597,0.022192956318791653,-0.004093127546341921,0.16813877112828615
0.018430122030337646,-0.11249603375054613,0.003915235424492306,0.10202099085754232,-0.10276232058002943,0.0962651557928356,0.12862650342928234,0.06658670329487854,-0.12056007576271428,0.05427909872007141,0.0022920745287057674,-0.06358377669216274,-0.09497199646111258,-0.054487909820264975,0.20077878190887868,0.19133294047724317,0.099442120874908,-0.143127525535374,0.048670597357371906,0.006324768017428392,0.07970707582362144,-0.009842011766810982
-0.1319159782927744,0.14412747006786542,-0.09390799304149572,0.04573780589280472,0.07416980836272355,-0.09059936093943412,0.07840614607848259,-0.10392217410946877,0.012955189003679616,-0.035552339964171065,0.19608213333416186,-0.021198753838122444,0.18540642817989045,-0.10066228385711333,-0.21614024529181067,0.029333920449049405,0.09687975932612851,0.05262709237035004,0.16277899584129685,-0.0341657427021268,0.07617667364621812,-0.10417842787845304
0.0395627785404196,0.22774859413327878,-0.05491242546660586,0.11264791536309118,-0.04825233630889407,0.018808942593127227,0.022126270738828915,-0.07394242773421103,0.08546072894610092,-0.12020803290653997,-0.10368506489505051,0.3571417104427353,0.1730785551264321,0.03363172008390064,-0.08811616681450832,0.12799213348346858,-0.0964689393704338,-0.005621022063036122,-0.07868504665639049,0.21088420359371238,0.040151867923316764,-0.07118257565190826
0.1886354714454414,-0.08306112425370729,0.09538872169437282,-0.1389423489229547,0.0164908673173621,0.057310826249056354,0.05079269896820683,0.024604899875813317,0.14212868935605377,0.06956593580382564,-0.10951695512109674,-0.06500336957679144,-0.07027512924513074,-0.019924794930859066,0.05871037164708262,0.05753052374771967,0.057518168108132366,0.010414392898509834,0.056491438855856696,-0.04717565495015615,0.06151531958109717,-0.11935916078464841
0.03323856812745031,-0.05915509013506185,-0.017264012711996544,-0.004259624380926273,-0.009099569835673409,0.07974045457529975,0.22555833877631057,-0.03788345796905523,0.2628791660341875,0.3412000668083017,0.0966540094908238,0.10915950005896843,0.018970809196974567,-0.06082990427468167,-0.06378204569130308,-0.20288345365264743,0.05896090328268839,0.30593617328841827,0.10272092200480412,-0.03388409599284203,0.13233137267099224,0.17618671972375813
0.0338064356699299,-0.14112119816129434,0.1678321075264781,-0.02128697867493407,-0.10760830013682597,0.09769237635342749,-0.07135543712542392,0.008728912484663103,-0.11450976410880412,0.005415960316460424,-0.041193620026110794,0.02363588333715878,-0.12857420175853737,0.0020852817110258927,0.023627347696183628,-0.08478145327442446,0.06283086981069336,-0.1611563451417053,-0.045129370836882565,-0.025958956358975733,-0.22036859366567857,0.21286474445365408
0.017648324985014306,0.15515485857449926,0.09571558448068819,-0.0014616904558016142,0.09574812481681994,-0.09336227422357506,-0.11162896531860944,-0.22553705830114296,0.27930440931932504,0.36969710497112424,-0.034306798330148054,-0.0014883988021868325,-0.020276332480811034,-0.02981511434307505,0.04128285911228246,-0.10931726368956429,0.10342891123762323,0.01359142521056811,0.03643330829561648,0.1831034149182686,0.08286523628163132,0.015667791333427963
0.030319939513571988,-0.03121893924598243,0.04276321158765008,-0.23394229936390823,-0.034806222382770924,-0.09160506999309195,0.06913488157293536,0.2023671805498496,-0.040160035729667594,-0.18256093227695352,0.07942867675980352,-0.10666960696746583,0.10166767543620142,0.19817827822396003,-0.07498454758517525,0.06626843639621523,-0.039054373008494,-0.10552479705142638,0.41349316955970916,-0.12175575574936108,-0.06804418670788948,-0.022166202127592502
-0.09197996846995597,-0.028861820983569472,0.05367417793851981,-0.004197888447112358,-0.052709773247179195,-0.14335378481746888,-0.2962076470862373,-0.11182955773820213,-0.1319884561866259,-0.002218053033123182,-0.042437081528548075,0.04084679095916937,0.22391296529694807,0.011627989223296714,-0.05661093722548622,0.10291172753730173,-0.22581331167110608,0.0656064636491935,0.052583244002564276,-0.055285021106584106,0.01487762043149888,0.04624241904758006
-0.06729414064804601,-0.044990851379803236,0.19992192652594593,0.18558456750552338,-0.09582190616709095,0.07405815306860869,0.05399145430792852,0.007474636963632658,-0.1671617282081621,-0.07416048725762378,-0.10860198985862098,0.021255207107800843,-0.23931010787905585,-0.11169839416383649,-0.182695109076656,-0.0724292236710026,0.02098551330526561,-0.16662631580940646,0.04874549044842043,0.050085732301072355,0.022358122275395163,0.04379339982697935
0.07792230815310121,0.11767448234615263,0.1453827431059486,0.0037167652898176693,0.0479389175038933,0.07198155221273024,0.19107593753162638,0.0800358964348568,-0.023652257773561225,0.09951249288986877,0.15312480193854305,0.09695362296925451,-0.15311381775140787,0.1136530118660364,-0.05330530569185555,0.13047183828277384,0.0855982684211286,0.13181671682430832,-0.18236946724739583,-0.009724733773940796,0.34428861332241867,-0.09604815358231905
