x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32
0.08295250301912835,0.059339347190398316,-0.0028304772716568937,0.04836157005286165,-0.052465195123381866,-0.014782142903876295,-0.11431019585771728,-0.04162279564462499,0.04041742851694726,-0.05763501836733353,-0.0679386511014379,-0.23906300392723606,0.03435847704559154,-0.09695831264392703,0.07947716206048692,-0.1459431302115,-0.08831841717229023,-0.0394759917139324,-0.018191245856501587,-0.02712882179936835,-0.020485957287734273,0.22987850179849012,0.01582141582197553,0.15266232939802055,-0.1055982392324671,-0.08166063776622084,0.16345670235085455,0.09958836131523811,-0.14189091460929015,0.11468628404234392,-0.039581577134927805,0.19895762668482053
0.03814006929535885,0.019656061479481134,-0.024824143563891034,-0.114207512169899,0.2023823253411917,0.25167057431713497,-0.06869072580673677,-0.107617845339719,-0.11580623149702565,0.06728813306829384,0.006674580903799356,0.07689317815325022,0.055028444344027296,0.0634710461252164,0.013070906630894467,-0.06751165269666652,0.026378259142878713,0.04460058900692458,-0.0998068252975939,0.13771036406537276,-0.09304778648232756,-0.10167179049646007,-0.01149432246223978,-0.19160891436168057,-0.04454017080267797,-0.05868180492478161,-0.12133517688021024,-0.24427600065642194,-0.03021696232578371,-0.03263368787015385,-0.19011675932655261,0.016436717020891074
0.06861030855371117,-0.0056011524394687096,-0.07878290911694218,-0.04670600168443022,-0.06183190547859222,0.11085676829283585,-0.009534854149228202,-0.14714600056605498,-0.06719973918260078,0.27024888131905106,0.020629366336090207,0.11446530090211647,0.01549664140137386,0.19025841695408538,-0.17302407060359704,-0.11841091873744249,0.05061781419113874,-0.10550666183730827,0.124314469651634,0.2562381918029689,-0.07065078436141915,0.02969762481207438,0.177513228189438,-0.012702037218648845,-0.13463339024712703,0.06552278772640215,-0.020870431472234857,0.07721587891703084,0.07170521486331229,0.40373423247937545,-0.08815192920254657,-0.12810162066494313
0.2523848845182954,0.03534305888357123,0.1726393472484531,-0.05227563483151619,-0.11319006699768264,0.16430897578499737,-0.07057710209949114,-0.1868088606498401,0.06780027317723991,0.08274739361662344,0.13685486635258448,0.10804196265207064,-0.060790975171908866,-0.13360525671469178,0.04949739710113434,0.06636674704581803,-0.041419681969466465,-0.03882726986445387,-0.4107253539885816,-0.04904867443096113,-0.17579939507024853,-0.13745492677824048,0.13996443128012373,0.07523295475392186,-0.16143722640410368,-0.07041813895461972,0.03805699698965585,0.05690230116529153,-0.1604218081175628,0.16178134732728724,-0.14234780343231282,-0.1941316352723086
0.12415480030968934,-0.16126844793642786,0.28096675642758,-0.12560204057674526,0.041171093260939574,-0.12358123199820926,-0.060588649733047485,0.09603690561945193,0.18867574826361053,-0.25188214732865855,-0.024945023966594065,-0.16318123130256537,-0.057646959924602795,-0.03361830655534101,0.26512733990022525,0.23859081282643677,-0.023707400379371295,-0.028828468896130863,-0.08731418816940639,-0.09557297642019702,0.10983850296547214,-0.058525384908336496,-0.0986619588128809,-0.09558980491013702,-0.05521807551849224,-0.35068067731379193,0.2684421076313797,0.2667451138582835,0.12807011480837482,-0.02073732942534488,0.00939819997842218,0.022297510045685344
-0.07785849037864377,0.03588773491009655,0.07431922314539383,0.1153099460581193,-0.1582240900866862,0.16294101002029474,0.133976654755554,-0.1594915073248944,0.27477203957635843,-0.00877279431083498,0.053303608132239236,0.1456014631194525,-0.23495334396549059,-0.11447096713672104,0.03762675140994227,-0.08228972237651438,-0.008035461737139125,-0.12177435376715766,-0.15641912095145596,0.19826531691868918,-0.03871909885777639,-0.03091493640675066,0.011492634036958205,0.0939180099647056,0.10239638687778685,0.05313524085719784,-0.040102078480081675,0.025620240082760544,-0.05040070766956998,-0.016501495614740725,-0.10096932188447444,-0.07168397169050134
0.12715494097815822,-0.04695826397445228,0.0022693555647409287,-0.041592422139019966,0.22070285874164963,-0.03721147827857507,0.07301347901978228,-0.09087701694737077,0.24910210500396546,0.07157283856718742,-0.08110565082589347,-0.07577897653125065,-0.01993524698353589,0.08352424571558781,-0.024476365884813597,0.022502032801954563,0.10522750980279198,-0.23881029896516415,0.16055211540709532,0.018391820723581215,0.19219270098078828,0.00039502443457895345,-0.11934172568569405,0.06787940614955063,-0.02956751216979985,0.06450198747412234,0.14710483945499972,0.11662468645085781,0.16908469546714086,0.014949676287795791,0.09271653523006079,0.1160601848268285
-0.043070998328698436,0.012120377045014907,0.126506941073445,0.21893450836229494,0.045477082779739754,0.001760834438517453,-0.020238496369963763,0.027131121686359134,0.004382579785342301,0.15341048812300973,-0.01069379392356355,0.024276479847857094,0.05786688956027137,-0.07582883357463041,0.0010789934008131523,0.10660731216133629,0.10780433318726525,0.05861478199011955,0.10859972085265185,-0.08221510809974995,-0.001383915995361373,-0.22102127509390845,0.00047520157504678056,0.26077419048452183,0.3754566900137303,0.09550717831745952,0.08120107500276849,0.24503241889095284,-0.024525003930017216,-0.1018459854816848,0.13555558698809506,-0.08231865019193094
-0.09899542500412518,0.2528019275133228,0.14302549752612767,0.08973268168016209,0.09910663447864963,-0.0741260312605667,0.047157993835058275,-0.08367304148878586,-0.07445015013185154,0.07115768657565971,0.14481608084419628,-0.12246793230714362,0.280996174081602,0.047815759110240684,-0.11077366477378375,0.0729320493826502,-0.10590901727745418,0.08541199120671188,0.026691245544017334,0.032944222330195914,-0.09552870787137809,0.023467555614597877,-0.21694460699103255,0.09043729653339534,0.11913637878653799,0.08314840626316418,-0.10234796391020382,0.20804887911694298,0.047540200779819256,-0.04683450492051669,0.021773318490822088,-0.12480963299757279
0.007979970409732058,0.05778174448038586,-0.11119891524788483,-0.14563526971067597,0.035704204805803344,-0.0791212002921118,0.1476335962692072,0.033856394937933125,0.16555375140152626,0.07816537145290263,0.1930457228152071,-0.14208068552797076,0.03012810702075665,0.00606989647845046,-0.13493001538578714,0.0005186692392525305,0.06342373494215657,-0.11935762571314154,-0.013996374114203085,-0.12124996807796602,-0.13473244825558855,-0.22806017830733902,-0.18066708474079599,0.07718611061095998,0.056564691196341964,0.0584443166976076,-0.04701900855345277,-0.23008927978326751,0.10543038787404467,-0.05867856293228946,0.0068806547340666815,0.024939885523847898
