x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64
0.014803691016316862,-0.07942678432229683,0.13782372400798512,0.06003701141988927,0.05816777086751741,-0.2699923169164175,0.09639128638152586,0.23502738903246675,-0.17711672465909342,0.07228293137029482,-0.2599470018945767,0.051082770542391596,-0.006952379227155224,-0.06479480901911139,0.0455022313830749,0.18118518600552186,-0.032796058690764913,0.09775889445981327,-0.042228975267842604,0.1004887900914425,-0.06620521902471392,0.007838040892322339,0.21241245279707613,0.16312743045348058,0.011128890763556056,-0.051486795672577565,0.016806901835097247,0.10972419175308624,0.018253913883181178,-0.035449727021185935,-0.0222691170877597,-0.20641994126056873,-0.058768363591927955,-0.15278124908273757,0.10385737304541318,-0.0432596457774471,-0.1620507182927404,-0.08353681667644905,0.019355361687620563,0.22567110121769313,-0.1020674868544868,-0.13543943481351567,0.0007575235000105416,-0.06781423796924727,0.29857904286027076,-0.024316471275844215,0.12733473479456311,-0.04390085811323951,0.06257787930362006,-0.03851963372937441,-0.15300136595718042,0.032971027735163465,0.017901666919756906,-0.07791826509568821,0.10267465584965749,0.09524103864579042,-0.11433352379195973,0.01829218243868405,0.03396425463365772,-0.09071243622077482,-0.08942316083977328,0.08042479255489693,-0.04283179677022284,0.08020841070891094
-0.10894619553655666,0.0900328266005015,-0.1307723300106548,-0.09490877594402564,0.06993352826025336,-0.0033125086380215644,-0.048122373276202245,-0.015975926724792755,-0.19446018260369355,0.21193111874335901,0.10205393337074041,-0.19518041363529828,0.12922830886839118,-0.03664621448938676,0.004421548492741636,0.20543023771785823,0.15659904337255234,-0.07454527399805409,0.04923003080869264,-0.013698226466158715,0.17499273623047856,0.2477593603227546,-0.14542969064867065,0.020157178388467655,-0.0980973101337035,-0.26992060949975616,0.07969982662235811,0.138276668837911,0.18148709157048454,-0.022880326239468292,0.2472146428459046,-0.0589754844035428,-0.157183754500501,0.15081253619021912,0.04027085952598956,0.20223342624570725,0.10240415202881824,0.10158095576576207,-0.23529741211442956,0.1493397270044636,-0.025703344201106735,0.15748458432053095,-0.17729316634662215,-0.07895936867077988,0.0029294732947494173,0.14835577360436442,-0.06671914557833712,0.09798591275777238,-0.08186071435029312,-0.09609294038630352,-0.3114081438250578,-0.020693225803201067,0.033311203366473884,-0.09145647483951644,0.034235314677710044,0.06973087045926653,-0.0016991954992906309,0.0632368703615789,-0.14700053764169876,-0.229298671902459,-0.004734778962913455,0.06871448869245983,0.042273651571683474,-0.0101470134407761
0.1359834765897212,-0.0053974648789391734,0.005060398606904773,-0.010401657427176636,-0.13303862695233104,0.007289823501516415,0.0767133457727528,0.06996156049284405,-0.18938091431422965,0.3179639636804931,-0.17446198444147784,-0.037807813808129295,0.05400635864821926,0.0490199271511191,-0.12026829480579619,-0.06098189170568459,0.07103389695404233,-0.16007581763870551,-0.13886382480326415,0.12752500541533096,-0.003484621965881364,-0.06848333894338585,0.0012283478924336518,-0.017610939831478798,-0.18951768374112415,-0.0003844176299088424,0.1698672698925832,-0.041952085619130226,-0.06029699005637515,0.07410951486238383,-0.02458660509664355,0.04894251977085293,-0.02617790841302157,0.06582017586488202,-0.008758920484496507,0.00027693482865132047,0.1951872162114402,-0.0299341616131483,0.12662094821255476,-0.20328045036797907,0.02042884410564775,0.11531235006127348,-0.11700004273457777,-0.27233274772830657,0.06675182903655516,0.11044993804230675,0.10323909133194864,-0.09343121620788115,0.097901741288719,0.06510827415351196,-0.056074442866600994,-0.019781386416132377,-0.11519756218208041,0.2236356675609937,-0.22580774806661805,0.060957702893287474,0.06899362725105487,-0.025723916382952926,0.04447767390591817,0.039784205321269965,0.27312386902592845,-0.06520823199696206,-0.12146758220155277,-0.052388155707414404
0.08423719098867972,0.02621555200111768,-0.037559597606580127,-0.004627529156195764,-0.23747870092420173,0.02342266801865332,-0.10361144821836112,-0.020693335049762753,-0.002985359209945999,-0.0003136238094898477,0.09654053057242637,-0.16883287294991808,-0.014436363003181114,-0.152957763003095,0.0963124544172202,0.06217272824959668,-0.09014291107822868,0.08934428227195834,-0.1076668048510771,0.15328661316401487,-0.2162824694361355,0.009932726814614885,-0.0019421640396147537,0.10586715120630537,-0.18461783187206512,-0.0021177855603107952,-0.08762381276590499,0.10732726723723085,-0.2993182152466154,0.06654259231802678,0.07200213755324057,0.1729586971134611,0.07522088720194069,-0.0619006855113491,0.2385729061413096,-0.15054219205722105,0.10360691923555622,-0.0626827578593462,0.032471089250615225,-0.02712296907470267,-0.15166601680597805,-0.17131098472951942,0.25499671546852726,-0.06261281880315599,-0.12200177475039482,0.06422374542876834,-0.0308615922312223,-0.10549372257689543,-0.16793809397225515,0.31391700686683266,0.19669969453257005,-0.03554420510764296,-0.08818578468720455,-0.07432418302233415,0.021412971929584506,-0.04876525864069779,0.029543378607338088,0.06684884515889043,0.24346321151139505,-0.05608080167586549,-0.13642094813615008,-0.011567461332413534,-0.008477923895836707,0.054860672026022676
-0.06569254069639341,-0.19234089995987977,-0.09215413334296875,0.04304531781105003,0.12234106189266776,-0.10643866305075306,-0.02533723138374684,-0.08794514472892934,0.07754755146368804,-0.1002679686559669,0.032221588380636754,-0.03529374066361127,-0.20692348500569016,0.20493437372745543,-0.10914990215430197,0.0333503113967298,-0.031255995525347274,-0.06581336794279409,0.07510579372971275,-0.16140355130029388,-0.19241949491297816,-0.06146114370091817,-0.05990254603066782,-0.15891363242258263,0.0023057705653348596,0.14122711345963607,0.05922487705349884,-0.028917699578900488,-0.09669428032944913,-0.20479570130567532,-0.10012080769494384,-0.1069059604250129,-0.1008508607742991,0.29097906128281803,0.1050712306433001,0.1114194876857653,-0.02201186996610181,-0.04840024986210527,0.17630840690782884,0.0034825602102053865,-0.20328498483138663,0.21908007910772734,-0.016132737021047117,-0.13657109218064276,0.09387836387392483,0.09998946111562156,-0.023735299664480444,-0.07192263302345075,-0.197580157257728,-0.011268771458358626,-0.030013320169937525,-0.09614963355517986,0.037423567543630014,-0.14801421099967688,-0.0766307321039836,0.07104237115921276,0.17331707559732532,0.1483759546057501,-0.0638834794853917,0.10993863411168275,-0.05140769404775142,-0.017855670248960905,0.0752145166765515,-0.15005525457756955
0.17488140754690912,-0.1751023593798166,0.09492382867886365,-0.0562382420320206,-0.045880844681628764,-0.13954555710650624,-0.12824573102147638,-0.23238509244118732,0.021738537781266668,-0.04769113541707672,-0.1989982638416119,-0.07007687617674815,-0.029930037461976214,0.1561643420082341,0.14930565354857633,0.19963944295368966,0.04481751950474385,0.04641960281435859,0.09974333202176326,0.034456100050085654,0.09302721221494888,0.06618756277459092,-0.20286005735482773,0.029935223540366703,0.22465553058282026,-0.09308587793447116,0.06090997188121791,-0.04868672710508239,-0.0613109395001198,0.10314624407891645,0.02036192383105536,0.045816465427976294,-0.0052611570538309265,-0.17418137878320744,-0.07284813797791416,-0.15865021883200622,-0.024864446897045346,0.03281377729046916,-0.037109749778647734,-0.05000023110634406,0.16014888753593096,0.19439207903637656,-0.01135775185744081,0.05135251656528734,0.2924694174901458,0.04845206952298433,-0.16496584553574925,0.020709142300352743,0.07296863893225143,0.13265394530254912,-0.036411122740725214,0.19995038305956966,-0.11278216158754749,0.028539445043228022,0.03126871967428925,-0.0011623572337671375,-0.16600451279615736,0.03957807761899591,-0.058810831354644606,-0.012958051166408021,-0.08078067258677096,0.030654161541155904,0.12840163048514777,0.0392330277386448
-0.16326744925889958,0.08190068365425272,0.03443683061952904,-0.01674740196970317,-0.13071828060778137,0.11030385533123635,0.11839696044253306,-0.011038074031239466,-0.07072750022209803,0.05387790876774745,0.1445054032930794,0.0893193436309701,-0.0754938643208715,0.0666175888910178,-0.19470998854067148,0.08507936838774337,-0.014908554224446471,0.034178446972597795,0.041467022948612,-0.1445953637725145,0.016391024112283298,-0.10739313254487465,-0.17560567996315066,-0.08988328361718027,0.02032827742444123,0.10796208372304807,-0.06346952520157431,0.06808702806478,0.05573800858175008,0.13585482965302406,0.0031434116895502004,0.059213951852394114,-0.05678400728796375,0.22737648696435123,0.1501335934749282,0.06840981967851432,-0.0210460142464229,-0.10670313283344098,0.18787390105602683,0.028568477354851303,-0.010430042453898945,0.06141651396500927,-0.14328889498587585,-0.09129629422085735,0.03189964058322191,-0.2966665566071868,-0.10541616336316204,-0.0823427246039438,-0.06507792616336253,0.05257726669354059,-0.08182683942566372,-0.00343682332437691,-0.05221193818639787,-0.0393243832515953,0.02794888094451698,-0.03313643625540125,0.00933721164949861,-0.14977629111333232,0.026355044028614338,-0.025353326531978165,0.2265994678347409,-0.01608379705777096,-0.05313001133310434,0.1833286745993709
-0.03250025646244804,0.06721044569701029,0.009032532144419405,-0.018167307237391322,0.21168878192187335,0.055537472533576764,-0.03163208464787065,0.10945262154526955,0.22183352199869313,-0.12027954606710566,0.004661976673887582,0.05040483260463019,0.0031605977935514826,-0.03197123962081799,-0.05098221181563476,-0.1454417830101439,-0.056072156402092635,-0.0681459151815107,-0.06666059917896854,0.07518246928683751,-0.08826964956209922,-0.09065410702239611,0.037573025980288305,0.04620630072255343,-0.01707886879504353,-0.13500931078274955,0.09833619998191924,0.04788343722889453,-0.038905411862871817,-0.15219019352185917,-0.12434655111956806,0.023835779860178534,-0.1888465949917709,0.13784924601654644,-0.20571487104656483,0.18014465335285468,-0.09042644606416718,-0.05331436860608769,0.10646203410760383,0.13299603711731392,-0.18940706573484298,-0.03853468191849399,0.2078289779043901,-0.023686790636592465,-0.06003927791128114,-0.06802241224093211,-0.09328696959821411,0.04563318669998169,0.06171589252250549,-0.1135299144485444,-0.0002372155860578003,-0.03315252131818439,0.07361641987069543,-0.038494446276568076,-0.28985947498408593,0.1350610871568834,-0.10025020971842336,0.18226797899736108,-0.2393040435477324,0.12090169601658851,-0.061204222262247886,-0.08691400791860138,-0.029258027092709707,0.21580833816980646
0.03963041008883778,-0.03724237311035748,-0.043813767980878514,-0.06028987476258041,-0.10003607596996329,-0.03304245499101678,0.05521670349675671,0.05283392715957787,-0.003946143482181096,-0.043734552545717724,0.02078851017368607,-0.02300560021380571,0.009995708564050954,-0.023099160468787426,-0.0880044749716311,0.030405802096629075,-0.20954811061403733,-0.20833780268101895,0.05977046615298311,0.16198145853308446,-0.14119404392590215,0.06901715460216809,0.056996499964946504,0.08796763129416223,0.20339532441557148,0.015164399180523917,0.015905086013230107,0.08771499317666823,-0.1751567022652792,0.10244539295102123,0.11962360774026944,-0.03863542811293392,-0.022375753080629588,0.1165762369296546,-0.09469949568776598,-0.023248191630043196,-0.10399464581988406,0.02801172169116624,-0.2513886338902848,-0.21034073323553254,-0.2034185026913453,0.07052406530997173,0.01129473209005191,-0.07084568710340725,-0.006446428094071797,-0.041645158378666336,-0.13263403482409192,-0.10568682094214801,-0.20713490193586162,-0.029789375574580605,-0.009929523315428622,0.16058216059628774,0.032440384104726,-0.18498813637362646,0.03946020094439333,-0.03601100799358812,-0.07476760700101873,0.12426745823389901,-0.030030630712635616,0.22827259340177028,0.008201976243143366,0.07783350343227405,-0.028683341645572,0.028971909718276668
0.16650687959774377,0.07061011172647978,0.07879338616662603,-0.108357271216337,-0.1730707930058695,0.005664550057448996,-0.1518111909223472,0.06334554386036823,-0.020525459627076855,-0.2782609468750018,0.1106921411440926,0.07654530428282073,0.16307704859069128,-0.05684407315848855,0.06468253704028963,-0.1885996486891701,-0.10369053162214499,0.11047364287731512,-0.21155679619398413,-0.19673228545225474,0.015567337104849992,-0.13124181707468963,-0.2136175820793118,0.14305333974328038,0.07266567363764134,-0.14411033823418737,-0.02641042838244813,0.2857612749037555,0.004857613419206821,-0.04668847533729072,0.10919822134224227,-0.07951456192248649,-0.029256587983640663,-0.015567118881103409,0.268727222710622,-0.17140742404785303,0.10091243379230898,-0.22130294032299133,-0.1856586545322892,-0.04343133450594982,-0.012756918372546507,-0.1372672603166382,-0.009815328343325857,-0.09020081310069382,-0.1707361965283928,-0.030990586306676695,0.20205724955040646,0.15724013953982063,0.057800414221753575,-0.23962048856743937,0.017971387858524045,-0.1800061404908957,0.004975250255135874,0.10343346010798618,-0.014082407217347883,0.014910546754338084,-0.13358386123895757,-0.012588051901490939,0.0015203633733727995,-0.21622369566101243,-0.03511615306099719,-0.14559023155655407,-0.04219505502411751,0.006262514193600143
