x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
-0.31390381462734224,0.05930995892628754,0.22156277891652287,0.03540178988450205,0.13257651905315315,-0.22598505743782335,-0.050089409198206696,-0.011204014389625885,-0.1168052696150959,-0.27168467996210866
0.17804660207972006,-0.2409831736821174,-0.19112039121324675,-0.10824435728057945,0.007468661335297729,-0.005511925618614228,0.023232201470042527,0.11339893188726934,-0.08342512218286077,0.015419554567425133
-0.025535411572098304,-0.013189664890718105,0.014778947932936888,0.21271033143389004,-0.017560365986581512,0.07588487032414801,-0.05716937828459885,0.14036260103218312,-0.07089963385830779,0.05047679893537219
0.07753336832660958,-0.06998773833498523,0.16138459958612594,-0.022312821809410615,0.06698058966351973,-0.031734808231768455,-0.08411732822642325,0.013917454504549221,-0.1747165275464743,0.006492671372148862
-0.13769833618724878,-0.09863611183708357,0.12274890444885195,0.06875669014221036,-0.3478110622292264,-0.18324169767834975,0.07559930164482265,-0.07363813172042484,-0.04496457718004265,0.15439060500007312
-0.2043666705598431,0.02962087204136337,0.21122965554273615,-0.11209087765118603,-0.13617317881218893,0.05685083819328722,-0.05162536702970868,0.02307041721713949,0.0651841059516964,-0.15123889928910425
0.0267801112424529,-0.08885709002876845,-0.015125814497216483,0.024828896977162136,-0.04298498759043896,-0.12170214560933812,-0.026714008461442715,0.04184476456157742,-0.02865718857697941,-0.15611136030611483
0.03123502024775768,-0.09741302351545998,-0.09332831404205254,-0.10073132083676538,0.018597472149068758,0.14326402335525676,-0.09768069702145421,0.0279422344778628,-0.021589354804712878,0.04257763996769112
0.01593392580365727,-0.09337347965251151,0.048816762209430875,0.010621876064108965,-0.006741456789752704,0.07072614453205824,0.1591234085836994,0.03571656638898569,-0.010336402416260267,0.11027688669438102
0.17108023612200224,-0.018456087827871313,-0.03367335440710234,0.09291393748327757,-0.07308854371644685,0.06996445680387715,-0.1775005096204726,-0.08338248335254486,0.23235751472522398,-0.01710043721887016
-0.07582233429082842,0.1816294830638644,-0.00448746442681212,-0.1688408881216493,-0.2336886561087395,0.09134331574542967,-0.030675338115756127,-0.010094854263887263,0.09949067203086862,-0.1587311658625145
-0.04545369489282272,-0.04878277808678084,-0.03567606002201481,0.15021482688435325,-0.018827373489728478,-0.2204260065195572,-0.04080610193290121,0.340047711777641,0.0023940582674365878,-0.07017090939293535
-0.013064299146310744,0.06466001304333491,-0.01110132365005804,-0.16376356016707003,0.09320942059942998,-0.08674465541036984,-0.09330403214122532,-0.12293128291759274,-0.099764178804813,-0.0782146372798241
0.04736136739507561,-0.2968769352994906,0.12330939955625768,0.1702735106868634,-0.2780643904786006,-0.0036214816831917577,0.031206028432542464,0.08809566822347607,0.12412390044721608,-0.08389509783783616
0.25235055777399,-0.06196969785449894,-0.10415609055962682,-0.10855770952852745,-0.04819455908502675,0.012529980566569279,0.022458214236855012,-0.07627104933248757,0.17254002840385885,0.19518398847257082
-0.1455827262109374,-0.05103317922790452,0.1839347591318494,0.08000268182573221,-0.06772054274099232,0.09429248129732103,-0.03426503674249318,0.14848255967710303,-0.03729563165628684,-0.024038602383517703
0.025669920670816995,0.07720988207154753,-0.1682002023048332,-0.012964246370585358,-0.09506161974512797,0.06747212105241722,0.16421527569455538,-0.028680541016915116,-0.08950625437386153,-0.011005423123932009
0.12369962875759907,-0.11410635169320046,0.10526484662836091,0.07472960685844579,0.1290073038449518,0.010317342885614558,0.09947752553899727,0.08624806609562763,-0.06432492465292962,0.26199363637062323
-0.038974025021382946,-0.2570163829376317,-0.17611796762823265,0.0473876719430533,-0.05247885641796407,-0.11940594104929361,0.028546635085740176,-0.08579123887973136,0.10165178757023294,-0.22694703397521668
-0.056884764100779646,0.14382056970220702,-0.11183094101956047,-0.06335198084929829,-0.24103087243726384,-0.011027933262370055,0.18962666232263314,0.016444239177062697,0.1044964080375723,-0.15053572026620293
0.1566329415308509,-0.06304780166938298,0.06376676248133503,-0.21636977607958494,-0.031099599229766826,-0.18232804601181915,-0.04609162404350317,0.059886594631419564,-0.040568572857865234,0.011297497323189467
0.08039000399194457,0.01770513189142715,0.08946195832934228,0.1260795450587572,0.01563544720843007,-0.12148311290768048,-0.2403715632462084,0.008079359388318129,-0.1689395362988523,-0.19689892906837497
-0.06587268399091206,-0.10314541040189447,0.05972628823406809,0.016010045813718947,0.05701079637867133,-0.12139958648514067,0.2300146890396637,0.037712702170650265,0.10128437647498804,-0.21264603120401104
-0.21572235307111184,0.07905226727517754,-0.12666485220576493,-0.10242192665991025,0.01895628247917277,-0.11914552469544815,0.3033813931998694,-0.01057627117070573,-0.08217572980345413,0.012929003422480127
0.06062672748306126,0.18039208467738418,-0.08612024288557318,-0.16428064732609896,-0.1312507649371051,-0.025241766889536648,-0.15739129040365007,-0.02647841550739588,0.25384472663156726,0.03155775699467838
0.14400102400698223,-0.07905623077272028,0.12897236942024445,-0.07453120264224933,0.01094938621794177,-0.025853974892966338,-0.011845442687636066,0.20566910580264663,-0.07842563769044016,0.27158264597651766
-0.13594463443202345,-0.03327199686182055,-0.02485886384999171,0.10101278478790589,-0.0611336872009509,0.06352804318531835,-0.06479872514256584,0.06790308852326044,-0.07972407170440832,-0.030496561370777938
0.061027020769096385,-0.17756448503323624,0.2967796249930754,-0.05286782631608897,-0.13001361965184186,-0.11373497006018003,-0.0802820743020607,-0.18607192823730415,0.058445501666208655,0.044926230606750085
-0.1132834011070358,-0.09530017309346946,-0.20590480987958018,-0.002263850879931744,-0.08317383318232936,0.06986876700046676,0.001596750212669215,-0.035258627049042715,0.06824600101177357,0.13307971570104563
0.12293457549332273,0.003558454246381128,0.004413362423435507,0.043489724358135876,0.03213208461021906,0.027867350053217953,-0.022737377232203555,-0.2404123522416586,0.08059360407428248,-0.09833707848628569
-0.06945863294433326,0.04781516770466107,-0.10243816556856024,-0.1409270705653148,-0.11802473688650865,0.23958059559230824,0.022362990468553886,-0.044516749454055274,-0.06233463945837676,0.11114305600529621
-0.012128446644663213,-0.09998220583484654,0.07710913262041401,0.2510170379559881,-0.13809356330208986,-0.25789735608447034,0.17575311728140938,-0.3666200685237784,-0.026909026684183993,0.1146589351832444
0.17151828525518195,0.07095234670149866,-0.15464792257507812,-0.16817263789082423,-0.09027023852908232,-0.1894699968223638,-0.2575472095395316,0.034864027887459015,0.15291050619405755,-0.008291247442586724
0.05989242132829063,-0.15519113826598463,0.013734694608258687,0.0781936176253284,0.15050302440689037,0.042350148165501145,-0.20758841894082383,-0.15419848900990557,0.04166980437139487,0.022603417452265722
0.14834191085256113,-0.027601219169150974,-0.025566380395830805,-0.13172719390465934,-0.19638731320976296,0.13457281499180856,0.12105286654638879,0.12235158969757158,0.1301673985125701,0.18100846472605556
0.29737959668141173,-0.059650545779471736,0.045141629645297845,0.06237793414843167,-0.04269355174360324,-0.21442733351573146,-0.10939156648492174,0.12581210902249604,0.12331983647456116,0.05154624286699395
-0.024053972952985503,-0.10598057704330947,-0.06915240768193814,0.25976226460842866,0.004166458635941305,0.03742659498785561,0.12403115900727504,-0.11018631680845252,-0.08200175363037034,-0.19193284100227495
