x1,x2,x3
-0.16276620365388433,0.047886304790596086,-0.07922901760658943
0.09457121318426154,0.013253842116793996,-0.03301656197151512
0.23674876446176807,-0.006827037414023054,0.0034634172536295482
-0.17035912245512777,-0.08684165779222984,0.11680990308177364
0.24971464661148515,-0.20884633019142307,0.023611034401744523
-0.07681796212982417,-0.11884299537952549,0.3589794879827109
0.16124910388224403,-0.032257384436038615,0.07120393047841411
-0.02919374621138128,-0.051891369503481895,0.028475906729784704
0.25337247586241335,0.26979968687194006,-0.01899851618307131
0.20255312640307305,-0.012228166953853408,0.0545196031931757
-0.1183697161457875,0.1366982066863322,0.16933227402026668
0.18079267512390418,0.12774213871813433,-0.17141222808345022
-0.021209552448824262,-0.0755834838799129,-0.12127066260771892
-0.2002538453935927,0.17991681939259038,-0.15673146848292657
-0.14973090180832527,-0.01740812384559014,-0.13110872976006963
0.07968486067512555,-0.0656853916323882,-0.11412932017478573
-0.008252662389012306,0.023567163824374678,-0.007609149274973068
-0.052824178148942115,-0.15467277770458507,0.03639434663916466
-0.06293311760624008,0.2287196821200974,0.009603582958486286
-0.002756423607254711,-0.04610469589368039,-0.11617821467619614
0.04238049762361414,-0.23682299355834782,0.33889844928602936
-0.02991459429188246,-0.028827985671528916,0.053733855724895606
-0.11902819002164851,0.06834676333025236,-0.20460170113501477
-0.0586646151650791,0.11841179438405394,-0.10873361889006057
0.19394603943834743,-0.0956097872492836,0.09208369184591243
-0.223963525133542,0.2842651042294666,0.012265552618403121
0.04145337908567679,-0.1660833039839463,-0.06395348169564019
0.1542466857762778,0.151505839347208,-0.2836524734942424
0.10364657077257106,0.009948812964549069,-0.023333462431135196
0.05729597275942228,-0.02414028931837097,-0.04118246737699356
0.002906761546580219,-0.03490929798901827,0.19726117866638546
-0.05900843176147476,-0.15912604666858562,-0.11274049764182625
0.1313406253157488,-0.016119067223139893,0.13536082533040383
-0.07861032497083414,0.12852036692969368,-0.06018288858546951
0.0765836006127163,-0.11606300805510965,0.023386490895597502
0.026237429967269247,0.02808492491194199,-0.056373370589220984
0.11871352431746028,0.0005266563471573829,0.19519599369294063
0.1083899280622041,0.11865463466348299,-0.007415903492999101
-0.01243593396691732,0.10688558763590769,-0.03296288678503578
-0.13680080058401167,-0.22718926595820577,-0.06870562288294806
0.037410727807857355,0.03989067252862092,0.1470308231125949
0.012094691562621215,-0.07041790262104554,-0.0249077832099513
-0.02181046007484413,-0.4334183831588233,-0.07987721908288106
-0.16168127491069234,0.057957808255588786,0.12843144932563982
-0.1304930727335455,-0.13355622454377372,-0.0267728167512194
0.0332718610193543,0.10418948642511769,0.18185785914891717
-0.05329271750851897,-0.044904568282969196,-0.0019453557782960415
-0.23795922903924982,0.08067848650110768,-0.08890351173994539
-0.043135731023278466,0.07896782417560484,-0.14519727855059691
0.01766740382180058,0.06280743901869504,-0.16655116038432713
0.23134168954376857,-0.01719836018916271,-0.10242210446797251
-0.040431691037702014,0.015995069822643225,-0.056349029811750835
0.12098367843371008,-0.16671129610262975,-0.2250716203103367
-0.08248433704273948,-0.0871829710069339,0.014693823479992759
0.06688466197975881,0.10729432205812447,0.13127437899762412
0.15402310992847643,0.0028957964111906345,-0.0928301272595378
-0.19799681462583646,-0.10051203657282874,-0.11308838830575303
0.05132311361265279,-0.1199337598150936,-0.10562334892766706
-0.021173155482454492,0.06371249947063766,-0.08623950707855725
-0.25448208945235684,-0.022927488871738694,-0.054193922790819284
-0.014278115349001586,-0.017732381519265594,-0.04668105611064291
0.03889529647496538,0.12412719715525716,0.18405971752129135
-0.04120815450939895,-0.03624033333553585,-0.09147647613418611
-0.08559679028338885,0.09328612574101469,0.07042878817792388
