x1,x2,x3
-0.09484341111698419,-0.11960786102609453,-0.23084415217393867
-0.05620258523036226,-0.16986919668049363,0.11006205678543458
0.16775971906625858,-0.2234184332403601,0.032051590857668726
0.15057044902992847,0.11915990340078864,0.19515891266349766
0.07552752404615047,-0.1746181501139355,0.025168042503981258
-0.14691574215871608,-0.07258827810731978,-0.04303704397800514
0.051591762487536566,0.013458579709826838,-0.05773155675154122
0.10683914770176792,-0.06235516428139244,0.01570459243607234
0.014688106662947691,0.22882551933773387,0.24605219665114328
-0.24843290397809373,-0.0024894324198798333,-0.1445059666668145
-0.22003699619517375,0.07641202754630964,-0.052090015126008825
-0.13464325121897802,0.027136948234895857,0.038034978010050985
-0.025845318245020937,-0.11599644496424379,0.21145917408686551
0.03250575747213421,-0.008963027461504385,-0.001100014998662286
0.030124450072312008,-0.22584184636610977,0.024729286404940168
0.07381033490507785,0.21205216875346294,0.1000379825310465
0.15914792863279092,-0.08977622864435023,0.264336693203173
0.14203621825010965,0.09971302216500821,0.09964805395814856
0.12002050996210326,0.046383586953772815,0.08477738325497353
0.0315029959383033,0.28517170416361676,-0.0882419211241643
0.09915981994704944,0.07590781949079571,0.30277325495409046
0.10844002163392691,-0.029317343581832737,0.10839311944486112
-0.10494596492722472,-0.10868304420224321,0.09938599740734642
0.14434894577363783,0.08226907747419056,-0.10179236792141885
-0.11518897889417354,0.15006101210034506,-0.2745531154649943
-0.19072049892583526,-0.021656558104593757,0.13524886423277882
-0.12491527739422058,0.06612687608315967,-0.04259741619265733
-0.0293023652181427,0.03939190562493568,-0.14855037396670176
0.08985708576395932,0.005161595123958656,0.14842482182202005
0.10670456840251528,0.12424467019005848,-0.15124164593074146
-0.0023047735820670525,-0.13342944884530458,-0.22824240518559538
0.09924237903268048,0.1013561241749867,-0.12347622591041109
0.2567948405103879,-0.26924186910328546,0.11982691678033398
0.060235329901033016,-0.14750193070589884,0.07853094537479924
0.2037082739918226,0.18930631811794232,0.05455379478412243
0.13986118043510118,-0.07019461466014923,-0.1165909516984924
-0.021232026792744673,0.0914431676116593,0.17294499288599385
-0.0764070770068892,-0.12684614820272394,-0.044120455094306135
0.1753588680748467,0.046470988857789344,-0.008526515545391487
0.13784602436449028,-0.027930903491324696,0.04405626931969154
-0.10045764246970099,-0.024277094064462105,0.020493549241315766
0.04038341740413898,0.01557569006521058,-0.05370104549329753
0.09656047879309161,0.040740345785504825,-0.13652896992031519
-0.2261546998878544,-0.01247449664772755,-0.1902305052735476
-0.014211604667307726,-0.23860402908599168,0.04430756765858402
0.10410281221085718,0.06639803010718812,-0.11076320744558676
0.02332215202176732,-0.03847207932093519,-0.012865364228637021
-0.04221687942853735,-0.09139789105245648,-0.05581061187183958
0.10194122423248957,0.02863474797912835,-0.03416016859972968
-0.17031556671514184,-0.00399246023441315,0.02644399994662159
0.0027554346543290083,-0.011868924854293084,-0.0039650641512983
0.19523151465935587,-0.17194393017630782,-0.004012629999563314
0.09248925371467595,0.1358940294637337,0.018950308737794366
-0.0735482806381914,-0.08937003469402885,0.04943694378495937
-0.1370387754704608,-0.14545321180180631,-0.08999200050037116
0.019389489161341245,-0.06598605570744599,-0.06128364199206084
0.3165113497975768,-0.2570105495229799,-0.24032992726631228
0.007365872954902225,-0.0702992231145138,0.16329778397802905
0.11963250287154195,-0.024838356814611315,-0.09547702113225907
0.11782402806711859,0.08909363036265869,-0.09122398472077535
-0.0641415251174587,0.14964379068784586,-0.0175767443110001
0.11308866919108806,0.019363938536489173,0.16493836303274512
-0.12154058911194639,0.05291338853861799,-0.030211321356086007
-0.07981636854684826,-0.2479193329065806,-0.08252263732605386
