x1,x2,x3
-0.16937176753057834,0.005162410569388062,-0.07002994030316126
-0.07861008966169103,-0.1149362916662473,0.07485346576736664
-0.11141674194629964,0.1632941370845117,-0.03809687267309654
0.07776988072376442,-0.09967878224852539,0.05202656003316192
0.18792247379040058,0.06988562315195572,-0.0673974953871798
-0.12452164856850995,0.09101545465076062,0.005169525759516151
-0.08105777348726671,0.014980417736496733,0.2015973968729421
-0.08296998923093007,0.1596625386436337,0.0372633642526577
0.16143639581658903,0.04621025671893887,0.19839499667104743
-0.1521785290068218,-0.17959711404235482,0.08407086614685788
0.05638057318116358,0.17476572305177757,0.08660208721874249
-0.15163398530439495,-0.07557965043951952,-0.14316804580309192
0.26435068042855564,-0.10449830299701586,-0.16109513647899565
-0.10144100069610881,0.010998200913836305,0.14113518411055606
0.17206633648811015,0.10198328149246606,-0.03380048756730068
0.028558859547226197,-0.0032981825844311387,0.03492717209939086
-0.04858497638330711,0.06293800497976514,-0.05307983030395762
-0.413105016504136,-0.10177151227763914,0.3040653872571458
0.09212852066440863,0.09006690934799966,-0.0790214543381777
0.17235072916398317,0.020987503861154284,0.1464390534277441
-0.06972107415640429,-0.06544507629914441,-0.07463719516536431
-0.036187208172606386,-0.09434122086665538,-0.18086775665567828
0.0938375971569725,-0.11088643013519436,0.008390127103345423
0.09856413699982977,-0.018093965139600873,-0.04145980404426886
0.15990146041111072,0.18107207316702284,-0.03241228722966919
-0.031885417090028116,0.1315102913190197,0.016977218969306287
0.05256639992056373,0.23277853033110088,0.017104166406657993
-0.0019883219747919355,-0.18113306099778914,0.13849925142298355
-0.01755493584634201,0.12981263043332683,-0.17742625057535466
-0.22360074196770696,0.03866925310621773,0.09396698020571266
-0.04708037290058877,0.1507139093595626,-0.15572659942476838
0.05891868917678732,0.03866174324372595,0.05195939463363821
-0.04891943981462299,-0.16674446875299048,-0.32665665755924006
0.039706692923365074,0.0021648693138407557,0.09093283271280542
0.2109467315927312,0.19176463551703712,-0.22958379553191458
-0.14766499132802924,0.17868762696834903,0.010694101404809489
0.043675898831867566,-0.25071098211477366,-0.1641006116576471
-0.10545974168868513,0.024166561773157076,-0.003914645794937397
-0.06020622664031099,0.008208922229574405,0.04207535484671747
-0.0299519097618639,0.15191692449970257,-0.2845757681038419
-0.1312947122495613,-0.32846381199676866,-0.09689710636414933
-0.08696372211526567,0.04331636462688983,-0.13682199782911392
-0.22560574493827165,-0.16779234238644833,-0.02180051035450659
-0.008185165088385642,-0.08471447403697437,0.15233150956742547
0.11150736919845729,0.0401723698559285,0.0959848973277926
0.09745133840230209,0.15199351120558602,0.006083575986894528
-0.13451235290895508,-0.05036041480268085,0.007059482914873055
0.07671166182338326,0.0578890499586685,-0.09747183811161717
-0.08094931327688333,-0.25488239153435627,-0.0032719950511726124
0.01653155801798018,-0.11856623737894127,-0.06952307136280018
0.002166078668372927,-0.1169477220887986,0.016775398004939938
0.002407595973960252,-0.2628451153159436,-0.05875391419949182
0.08247330065046887,0.006324280954851086,-0.13328389155750084
-0.1390110075436158,-0.09794949288609214,0.08150686848265537
0.14127475775186718,0.0668325016023559,0.1463268834244686
-0.049750450613315074,-0.13406282057590468,0.02281562886595048
-0.16055126053090332,-0.06432230248533362,-0.23114494692469809
-0.1785117808935855,0.10516659135402369,-0.05013400263006234
0.05948145163827992,-0.04918624602442353,0.09865662927114276
-0.02362128770295231,0.0565400733821614,-0.07736740591459236
-0.18961232557575783,0.09202131556434529,0.04362972406199408
-0.02256199539490904,0.016680803029523333,0.0019248969346796335
0.08118830459645901,-0.059400026694946845,0.2791160394344775
0.07401258561464957,-0.07158051501169672,0.1024314041626011
