x1,x2,x3
0.03130206785841667,0.11970067375514955,-0.08513258861963713
0.0343477591017998,0.07668796332591689,0.07912885775915078
-0.06945931319225933,0.03393981016737449,-0.16232408636714102
0.20396785532030384,-0.40754275675530743,0.044523516930724955
0.31004772332754404,-0.16433185514911675,0.07282641112769941
-0.015489414070094258,0.042185365489525714,-0.010827364163174166
-0.0058410192737354105,-0.05662514192947048,-0.15143299994810241
0.1915809365816276,-0.018831386961353207,-0.018902777532751307
0.17359118968173112,0.03620707184440403,-0.058299553662497616
-0.1365816578371375,-0.005709838866189691,-0.06590808078999442
0.04695432972328311,-0.1324127159233667,0.0554472926666913
0.13378001598127037,0.1493859964955048,-0.08616434373414074
0.022907075199661654,-0.00870364433851825,-0.06897396146405628
-0.08500092763747516,0.019383446959873315,-0.064968296423234
0.03386403203930041,0.10046962528020345,-0.19764823433295448
-0.053632209945456366,-0.08653489746764893,0.16640086686398048
0.04378790289055125,0.008760070764083814,-0.043889638643000904
-0.14986807479007783,-0.07086461915692742,-0.0036913263808525257
0.08204609191651212,-0.19420672676050352,-0.016501987134000955
-0.03906224536606381,0.13216093520392433,-0.21432525995929158
-0.2705403869834191,0.2470087830738579,-0.17299079910784704
-0.04679573134993842,-0.054727894597622735,0.2710379874331152
0.145087308628184,0.04656035116841184,-0.12219026156786565
0.002341158268455663,0.020639839828729,-0.03820725497822932
-0.1255895964511062,-0.07824220450445964,-0.36158746949179954
-0.07026798581263435,0.1679430722834886,-0.16967897507123855
-0.00978648709834123,0.04682878514149951,0.237354218439907
-0.12587461718141793,0.056237924587306976,0.08935612526565458
-0.11880581190152949,0.08351019100149462,-0.14945927593935607
0.043774257272639575,-0.08059357266211582,0.185412328339646
0.03177184093889955,0.011271748410847219,-0.015030813448882916
-0.05042747965408945,0.03885824446260191,-0.04913489863475416
0.17096298634082535,0.16523532749932726,-0.15411930350768197
0.010228216818625431,-0.024516583659157584,-0.08633440412443058
0.21232228565881403,-0.01747120521210746,-0.061022077297637305
0.0007527252159798801,0.21432585483245176,0.06104930423860509
0.07544777898252344,-0.06204190438687434,0.02075256290350922
0.26297277893953513,-0.15044157977047448,-0.04448280363441241
-0.02061975314196366,-0.27685348689391437,0.11388131622524487
-0.0010442349271068724,0.016896165505370864,-0.1126745257764495
-0.008317852195095099,-0.18799508250020172,-0.2909329737383227
0.16258684260520176,-0.04606200137406142,-0.16132993411362603
-0.17896702758003277,-0.04634400967537901,-0.007096542183488927
-0.22547026339734416,0.08079140143782271,-0.05094645288218152
-0.13488589278677993,0.14985162174645567,-0.05643147322819394
-0.16375395963808953,-0.22306530313275597,-0.14442209743784656
-0.1128055045859766,-0.1754061107937425,0.04084200438469701
0.0462018130302674,-0.06449120866515047,-0.0060223855786930925
-0.08457523558547148,0.07062915941979754,-0.16335195801937388
-0.21218572993923784,-0.023230294325298117,0.031109640640525148
0.07612847901477986,0.06104334465716908,-0.0988125342544494
0.03904163857830726,-0.18615100553701078,0.10575312478362309
0.04796463279782746,0.21551219305858388,-0.04325363937815673
-0.09888459688043168,0.02917014168113727,-0.023714592196772927
-0.010256981879919266,0.05178774453465559,0.029345646945466552
-0.15929367592336435,0.03367059502021919,-0.11411508989563711
-0.03413455977038678,0.17472101217372604,0.199946029025581
-0.10094500380134509,-0.06826321682371349,-0.13910551979636043
-0.2039031504160453,0.09308464303100086,0.04240354101422768
0.081378441008698,0.2316967670833529,0.04811765649909468
-0.10816331194149653,0.022375894757497905,0.030463972553330387
0.10308287915585494,0.08136132251344523,0.030642128163256992
-0.2333079809921307,-0.029375476055650517,0.05123159436461874
0.00657660402454424,-0.08903323873929912,0.2137612032586663
