x1,x2,x3
-0.006325504244510867,0.0011018529180589869,0.0260099817397959
-0.05676920499370885,0.02635816256457342,-0.02510814312380273
-0.04541806654728433,-0.020189011652576753,-0.22812295070955618
0.050273978829656944,0.077333284764959,0.0846575683914261
0.12274698131067935,-0.09152235523231003,-0.14911456880183976
0.08562381960245419,0.22126210484679393,-0.18244647895039337
0.013578214006774881,0.02549110011989148,0.0014916950474895205
0.10211702932354995,0.028993190716802262,-0.07446103133596214
0.06340234621414412,-0.2525144590980886,0.04412317844794763
-0.07211399764765229,-0.03432122454988849,0.0628904920299574
0.08706113759581735,0.07481702571089888,0.08466178179009962
-0.21070603999462356,-0.023008396840494962,0.1999409128909623
0.0041235808451811256,0.1245728392988923,-0.31337012952955534
0.09573987281513244,0.05543483067082349,-0.003792870159481964
0.36247045942476175,-0.027937949818936443,-0.03721633947941671
-0.06686425338618339,-0.0008648677519102519,0.17615439584314213
0.2140609900260143,0.2154589753381971,-0.20760651361801433
0.012952690214293695,0.13498433862309897,-0.18460918316167585
0.13235209209566878,-0.08750812679020645,-0.15864514497411697
-0.241569331643416,0.14637509844203522,-0.059902044273837426
0.032334008501583446,0.24951243631924644,0.012122313933114517
-0.0996352423082761,-0.11234971278349982,0.12661659225743624
0.05916430943482598,-0.07797123281029104,-0.15302971942314006
-0.1648865461229514,-0.07147578883028338,-0.019191751128314352
-0.01572485023768536,0.3192590452707598,-0.023226879699601913
-0.028946488626709538,-0.17314922911885783,0.15429340637907693
-0.04837482710136471,-0.020345479870113134,-0.061552229758265985
0.05681675222805802,-0.05497210220493022,0.13930025400458726
0.17905647433987049,0.0015865452392330008,0.0529066653197446
0.08341331118577759,0.03675445513968379,-0.03829240033966881
0.1902357851676638,-0.21577693981010623,0.001649976538528254
-0.048806127126667494,-0.09989352764045818,0.06816216940139189
0.13683349639750644,0.03516831105574518,-0.04343294000919428
-0.01958637690314932,0.17272189066291171,-0.0518550972417609
0.09065687907399858,0.11269158221806816,-0.029426545458596586
-0.020082514006836076,-0.19218391871703702,0.16583365408900194
0.032351608314720205,0.03570440038103396,-0.11747832512314786
-0.13591526521374833,-0.08023086713388686,-0.024888350419537363
0.1183243072171548,0.09954755299654328,0.1223938693885455
0.15733831805293508,0.1092392324485776,0.21948177705584673
-0.23250945065168205,-0.033738424542331856,0.016782941195983312
0.03819574120899589,-0.23093769397140407,-0.051710052305041915
0.008198665074857635,-0.003427226419251784,0.2572583177597076
-0.039337507771910536,-0.034072040841148295,-0.07526577030125561
0.08499023576983646,0.08225794136081067,-0.2449333565446865
0.048142156014816695,0.19194575970107067,-0.12030146103419777
0.2497149025124336,-0.1868203045967022,0.0055691451360143085
-0.06060010213509501,0.08447702514759459,0.21605522341885394
0.01913921372639311,-0.06573195026981764,0.008359811253291804
0.26681665246388886,0.05899594903789005,0.07378620063447228
0.04724794229021337,-0.07139501060084777,-0.006702941684657992
-0.027620921216076618,0.12576140099611924,0.13698990415236975
0.13691633334022577,-0.21605385825968884,-0.05782728619146345
0.34215699144466155,0.10462305458324438,-0.2119020089894952
0.009117307217808974,-0.09019572543404812,0.1087356429197649
0.04842006944774467,0.05070280587659408,0.09642606042672747
0.09293908692789218,-0.03297964769523725,0.15252364694960946
0.06269075011427652,0.038450581549990155,-0.009258258664292019
-0.013426057255892358,0.3176753418929118,-0.062466856757560904
-0.15438114084131677,-0.022080550170429085,-0.15962662065588581
-0.15429291599591058,0.10374105663262827,0.04902767046171877
0.035610558385605715,-0.056778945131828046,-0.03187543145325884
-0.028272210004559456,0.04265760972291549,-0.1048556071615792
-0.10568980432052154,0.04744037918143649,-0.15827752497118683
