x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48
-0.09202990633218389,0.05244891121302699,0.018572945433300788,-0.010813617828156919,0.13825418591460711,-0.0007510928118895093,-0.08590636401371335,0.09867945656748495,-0.016973629038147982,0.15113317845531737,0.10029715446669654,0.21623677792227336,0.06563296859667243,-0.10329865575122109,0.11292633240151591,0.032603453126636255,0.1596305806197999,0.22415143338485036,-0.00029331471453582664,0.19446898987428726,0.2356062294782373,0.2579144370743097,-0.12973603199052894,0.006703883916117176,0.022284802942403426,-0.0356989666059757,-0.04404358056058513,-0.17829108523940632,-0.045207418145989345,0.16367597869612374,-0.11625268447810423,-0.18221953112450084,-0.12498468471087423,0.12976205714074757,-0.10682084711927631,-0.11104064757959979,-0.14515088927479328,-0.07273996983022103,-0.03223546137921658,-0.08227775498629603,-0.06321367440317584,0.015773738043926733,0.07442415422918056,0.07999119794767705,-0.05297521380759485,0.024734099284365704,0.10170010260042996,0.01645508805403334
0.24493020671647453,-0.005557668469065789,-0.03855395435061899,0.07816050434580885,-0.15253464813931294,0.2743569856262139,0.07776408729082686,0.03142942674571126,0.006216003125622002,-0.2156281431225806,0.17478711314108858,-0.08765428378037927,-0.07924550006496378,-0.15537998293391495,-0.14877203993537352,-0.06208550473040206,0.1635887861680531,-0.04540502743926565,0.305522551630854,-0.00226795090300349,0.016591814996321914,0.04332084482345176,-0.10196797373578805,0.0260231482556558,-0.09400504749067165,0.07693147093163567,0.03696278128437198,-0.04397010793608118,0.07746174177132974,0.06466164636158818,-0.06976150633703665,0.28862896066526855,-0.0014268413387248716,0.14208840729085398,0.005364412203736496,-0.15552035307710943,0.18891575308993164,-0.04151875022627042,-0.01912032465471514,-0.054920072029809766,0.11102078013313332,-0.012348170824928376,-0.19601694207512405,-0.02255348419679365,0.04928589639742731,-0.08199611095822212,-0.05638817801498034,0.0907945249126775
0.09370891766515922,0.06443391645885581,-0.08025735264862419,0.05868110169992349,0.1399144039591266,0.16682538387812984,-0.1287410278637394,-0.04010048780673979,0.09894089200556293,0.06305159141670993,-0.04483196389224094,0.18785042815837757,0.05455102501455299,-0.06501425977492904,-0.10105857936207462,-0.1404569016263992,0.06943012994842962,-0.14574235559782717,0.06294097692311744,0.17330374494034054,0.1116289922525195,0.3910251900554302,-0.15359966259991337,0.2210595362793793,-0.1437801055849043,-0.11948451980692058,0.11465342761000313,-0.14771044063713595,-0.0073762322432292474,0.0669118031500428,0.029811872339429203,-0.05945719513406096,0.14059041601688563,-0.013181450681947786,-0.04863461186280303,-0.0661331409972419,0.09676395915509486,0.12405035743733739,0.21032382124103283,-0.015419263437561004,-0.20917024650712646,-0.017595103549162106,-0.1313017862674999,0.27474250547359713,0.16964202527871503,-0.034875647894625994,0.11322120884757716,0.06566050536467234
0.0778987670744314,-0.1427519413476856,0.1760301215942415,0.06452372687690086,-0.07578526823453953,-0.20349475439019973,-0.06974106869727299,-0.2515682038966846,0.0345566557041433,0.10949887061839549,0.12397574973643392,-0.07917646902799393,0.13900771098719544,-0.11380819294642833,-0.09576316399760974,0.2568170071223934,0.0291711967841254,-0.18806661702200192,-0.049142300274334784,0.10738917985890083,0.04007289104021374,0.019827015490041254,-0.18192162630905626,0.007261459400749654,0.08045663905063567,0.12371875414075989,-0.09395353837771044,-0.17293003049210548,-0.053634922690076664,-0.05947229731249362,0.0032678827663137635,-0.09609786191831905,-0.18314397871178906,0.1808168962405981,-0.1781335526675946,-0.05392599397665936,-0.08342481793360075,-0.08359883049772399,0.05564508877616608,0.2546147375417507,-0.09335057483335034,0.12612569731948314,0.003657340494418714,0.1321869577747157,0.037692608107908594,-0.1812133492772619,-0.0045404144935208375,-0.21685309791958457
0.07748930331919057,-0.03484624037943505,-0.04713932277530468,-0.01196712800720555,0.15754715626183824,0.08158664820319377,-0.16070693183641477,-0.15159465219699572,0.05241698005848413,0.14006113539750142,0.03337363858499107,0.10156481090679592,-0.0024787391628827795,0.1007385605879575,-0.03622064507350576,-0.17131402070901902,-0.05288044939892673,-0.06240269628721106,0.21608161314325758,0.08242882501210853,-0.22644961702235605,0.03749477403205077,0.18433433599426977,-0.03200350349213263,-0.23757620766147347,0.07760382906686604,0.08123442622002544,-0.08545060953214588,-0.18857609042673817,-0.0618245952198722,0.20776405852727542,-0.014690906856366408,-0.215041440319253,0.07932199002824825,-0.1326583717070413,-0.2869281932618055,0.11734882266827806,0.08886263225245156,0.09790070189478381,0.23269024282118386,-0.09279664281345623,0.027643367894540603,-0.3341151100376215,-0.022114984795767574,0.1838240544676538,-0.2718728960036468,0.11419882892806794,-0.03427434731314273
-0.007723549877242618,0.011538226882989331,0.04197685438305396,-0.07052614367185467,-0.09397322564897745,0.08582016480567486,0.1301237927825085,-0.26381083155137797,0.059333454619247605,0.1076093410347559,0.19631893136917655,0.06542624722048285,0.09727088372286316,-0.05277760013454721,0.12590618351143718,-0.037387735678476856,0.03220837158958997,0.12009927178904121,-0.10612045879526129,0.1277820924154113,-0.1729181726670368,0.07034473708266578,0.019209295192313354,0.08673768663081699,-0.10134621360124306,-0.23031817223615428,0.04792074423033344,0.2828707985167274,0.06664641378636654,-0.22179976308545488,-0.14236722812110966,0.10922011551528683,-0.1985680283945987,0.01550667076821986,-0.09588375047161528,-0.15568771564353603,-0.0799677930943366,0.08678593383828881,0.05492513249682911,0.0982513193587646,-0.17079353308463224,-0.1612082440479764,0.19362369969198187,-0.07933395467940467,0.23957090824461097,0.10113571772343663,-0.092269107589067,0.11533055662572275
0.06366831285903715,-0.014466353169597374,0.009384477165910234,-0.12606782561216995,0.048927393051787844,-0.0026530271568891172,-0.08297339088424233,-0.1605221683148235,-0.1855700485376061,-0.04552897714511076,0.0012022836963837295,-0.03617553702019532,-0.05428963582914509,-0.1385594793353308,-0.1396226964278864,0.3227563061890547,0.16602109279775948,0.005690365763738141,0.007808096959995972,-0.125052570981009,0.19916186893001203,-0.03221490519241343,-0.003942725476478573,0.01585066886673136,-0.19112552708897226,0.020770658945147073,0.012448371263371404,-0.016972217662588142,0.01292651931780332,0.01580184371477024,0.20981881606261146,-0.05371562325914564,0.031473527281059954,0.0782870181506986,0.14914981027362798,-0.12401066375222251,0.012900378286231995,-0.14140798790153983,-0.1987267795200718,-0.22639081054709337,0.02517179218478252,0.07076600858186499,-0.08664715912122892,-0.10364529406291487,0.22370236076569816,-0.11469502838909268,0.06201796615025698,-0.17876348414192672
0.12358346707851393,0.10563273575855153,0.22854692077879674,0.07469678822865113,-0.2066240886520008,0.12937700280348052,-0.01891094651007124,-0.032808756179043566,0.06891070183503563,0.11908919841914994,-0.10471768114228329,0.002948922617234713,0.03970085749923796,0.2423051775553208,-0.11664642995229214,0.05750584222765136,-0.0047205139559443375,-0.14174760310374607,-0.06651472757151355,0.0763427002680299,0.053965857978434124,0.06686798796719587,-0.08374514468923137,0.161130554757399,-0.02397651081366941,0.1508568159742317,0.09502297786128466,0.05277521760852085,0.0981957541595668,0.27660514125718666,-0.1591535711692814,-0.1440669338474686,-0.05118227974390173,0.04765802388494289,-0.030654561366425102,0.05238391608413418,-0.02308922178225409,-0.04006833367567447,0.2568987802803062,-0.156433322426439,0.10251362629119629,0.17305433924392366,0.1077425872065304,0.03937939231462739,-0.012921155573389393,0.039149871639197205,-0.0554080088545681,0.11921304596840623
0.006433169780804731,-0.08087616091851675,-0.1167448793057896,0.006079359639769614,0.00949248412518249,-0.1492192877510246,0.011505291954856169,0.1292547502693745,0.14334972874902868,-0.07641461165820967,-0.06050478723965623,-0.01296000281748031,0.22354418190498768,-0.07697567444986274,5.982770339898277e-5,-0.034157354589245716,0.0528487388298982,0.049105632566608735,-0.07970627321266024,-0.02272720763304212,-0.07090410923440431,0.05155371710452468,-0.04663130760326842,-0.06716419593633548,0.20271512058629662,0.02128050028219496,0.13106933133143567,-0.15293349666735714,-0.25872894120298595,-0.039168634930672706,0.008487759054965169,0.13593652007950952,-0.22537361010273044,-0.04939554394748786,0.07071800786097233,-0.08422580079715034,0.06373677225331181,0.23684999350071567,0.15627159538797858,0.19435197751264865,-0.2172806823334289,0.12494775270503489,-0.09467196944904353,0.2418478445468407,-0.14306980379703718,0.010048987242830064,0.08889312986169842,0.08532724426242022
-0.0034645168021425338,0.3194478786282722,0.11650714896151772,-0.18341944391556855,-0.039078764839933194,0.003992467024288988,-0.05199568074135917,-0.055485981057353397,-0.20673983342257773,-0.046900651239571274,0.041528936107375014,0.11390168578656185,0.06009376288235677,0.2053989367155426,0.013946260278744071,0.015690778670732097,0.19338593340511462,-0.11147191351654473,-0.18303967155187345,-0.05928775978832315,0.09832778042720958,0.10240546195603523,-0.1274014871125231,-0.10406225987484206,-0.11122227419749763,0.14503478574341702,-0.17181312040735455,-0.13835751658580167,-0.05124328136943828,0.2463010770961267,0.09629259184931734,-0.12651638005965923,0.11046185904926975,-0.031198078663656287,-0.05372091941421192,0.13944902058953543,0.11914030022822159,0.09567744156247868,-0.11250873526233456,0.15558800792608662,0.026491061544071968,-0.07964780270042977,0.22991261690968867,-0.17350790418441436,-0.1891069256060914,-0.18917830057397364,-0.016872310454247665,0.10044932767662401
