x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48
0.017537522827874723,-0.16648366494150724,0.1152377386499433,0.14977265077206314,-0.028752203337224704,0.014738218216190938,0.08756734776454433,-0.007047061381884065,-0.02453591840838473,-0.21993998752357147,-0.05319775587422882,0.15201917926142114,-0.09527694374361625,-0.027111350367221385,-0.3164913308030387,0.07942604884244615,0.0010770456460623215,0.080114768209318,-0.0553029919090946,-0.11422268966627785,0.09190091284649311,0.1338180873485198,0.11755537175319387,0.05506084481411169,0.07033435649312403,0.08814250619095226,0.01114672866229083,0.15671226531303287,0.030872114841903903,0.13703107609655718,0.047466403741418646,0.016645331700332763,0.04269585788196925,-0.05584168938957757,-0.05488787885159306,0.13661268483036215,0.1002616507803391,-0.14987869287931224,0.0666566322695907,-0.0019496734531540061,0.0047873200378655565,-0.05130402279090128,-0.3577556875920261,-0.03096228344114203,-0.08214621730699091,0.2793574844769241,0.02055624051826639,0.11031227858804353
0.11586808595447456,-0.2268380325816555,0.03263998358645117,0.0781845538296933,0.00402526654181105,-0.11223918024913307,-0.2037482988735181,-0.0729521178432079,-0.19704445127203285,-0.08005971990012822,0.12797533968340838,0.21506032597028257,0.1520445087987115,-0.1100913172127475,-0.06226033177445294,-0.013990670228563618,0.0496383746274236,0.15592379911092855,0.06116748725452124,0.037499988597997594,-0.00931619126918922,-0.04508486463947918,0.0015881986548616348,-0.05574856559665001,0.3743483676416207,-0.014672352608601124,0.06873243298436174,-0.01917484221634193,0.1777300575452139,0.08707814958975378,-0.16536786193516126,0.06353377625264718,0.09064897309626434,-0.08152702528189318,0.03738613272226714,0.005601850668920157,0.09671238558679572,-0.1595996081634585,0.02604950295340053,0.11630797468576005,0.11339855871694542,0.1744073502431638,-0.007648957044275311,0.1642946207711797,0.10636857267547194,-0.018223081386038297,-0.06968048460773942,0.04823840533070348
-0.23220720870722256,0.10533250948230342,0.18144215561945287,-0.006776400144737261,0.03857552032839069,-0.15504736626364865,-0.04371258820206249,0.21647556478783236,-0.1143857717788928,-0.07111798565194209,-0.2488366262376747,-0.09173670110003412,-0.2841111925744701,-0.18633438492872398,0.13585063411077947,-0.1371985051090172,-0.06751045699080202,-0.016903815033872373,-0.22804092503788123,-0.05131060219822805,-0.030998056356412385,0.1746173561358336,-0.04477894882748783,0.23927145985116438,-0.1254746925822107,-0.11783554705132647,-0.1662638853184493,-0.04300712229150128,-0.1448095517667824,0.1231088012094748,0.14507463323330752,-0.13469502501067318,-0.008405569993931834,-0.1477169257179147,0.13846373886684937,-0.2065065518212441,-0.32139531000985866,0.04145152048347105,0.19371920404293183,0.06008998473025076,-0.014225735789124642,0.2090630662675607,0.17965847592849804,-0.12465984039356577,0.16095271690191673,0.12462893689636512,0.18140630678316674,-0.007151863869200172
0.053764493379538814,0.08826102896534338,0.1660860429435186,0.0055464318424781256,0.030940157183661398,0.07245814556015044,0.20033908310255352,-0.12671366337536488,-0.022490316376975947,0.047257891925673735,-0.176101760906762,0.07429413794461157,0.031887798981570195,0.10861738440627489,-0.01062337942335295,-0.012149838436108125,-0.07851462433007615,0.11531483984587122,0.39725986285645076,0.14228368458013904,0.05565477007987662,0.16322914662990884,-0.010308900620505242,-0.07411999209038919,0.056231615324052325,-0.09479799832009125,0.03911762924973744,-0.12429362123082345,0.018263955094123242,-0.15099517063356346,-0.03036105343982659,0.11337692658535256,0.0020002801778412098,0.13533750265326938,0.0853738882532143,-0.17480227760392622,0.0475945851178027,0.012186004352361982,-0.21892097163940666,-0.018090343574029655,0.1118786061850629,0.11499404722112025,0.07849882287820038,0.06515870110559539,-0.016974140869218824,-0.12494996835955867,0.012540739144747286,0.11613500619973575
-0.05559854839039129,-0.009325767750084365,-0.2800564156526878,0.17909650103477096,0.036979695215656534,0.14302180543536688,0.015666524493102338,0.1573667572754684,-0.00020660892724325735,-0.12544601421589358,-0.08460437994094316,0.1450547713556715,-0.07958184527703721,0.01259157267929019,-0.061791924061572946,-0.12829509057713245,0.07159579826833161,0.045279399908733635,-0.1941269926612802,-0.1940954961607462,0.0849850751178906,-0.038592947853510404,-0.09861531073039322,-0.16110050573530604,0.08097159265084883,-0.13021290213199233,0.043793865036300825,0.29150618114094873,0.216591753157656,0.17972256287553828,-0.10843630018102038,-0.022890146660048582,-0.12179264504675667,0.08181806036424308,0.14745425035781323,-0.24325822788119658,-0.03463497630487941,-0.1422963894284165,-0.08219700708834947,0.299656379328704,-0.1956316425170858,-0.09747030900439312,0.12877233833610635,0.2721920243399368,0.004284039907286833,0.23657804880521396,0.06684194630729598,0.07607191821970172
-0.1788246388654296,-0.0794751998729923,0.09541439934742213,-0.14387573778979962,-0.038686744624843526,-0.050434069042302694,-0.023930374109616768,-0.04794133605744513,-0.009770045934308226,0.03905322990837209,0.07525970068123142,-0.10612353345124538,-0.15217379376570875,0.07071898890545114,0.18433358790187473,-0.011742124231536664,0.14699979698243737,-0.10501563055017687,0.16498609200350506,-0.12930829531168794,0.022221617725079485,-0.04060705010687928,0.055614610122822115,-0.0347863300084004,0.038542387194601145,-0.2552147596801579,0.07367330247202111,-0.06857721389043674,0.08817685702273172,0.07158241124729947,-0.023354336717952055,-0.22089897082821533,0.1105456936675692,-0.06373201922766293,0.011078117114480661,-0.06169878273827708,-0.18148659952017998,-0.04804892133577315,0.20216272746647163,0.1180298777971076,-0.33237324758728753,-0.044548858038201626,-0.02650418742838658,0.02165924169352847,0.06536294466557062,0.050701984745891424,-0.13571317525359183,-0.07366523115794978
0.12488195427159642,0.04276666193005456,0.23216493109810885,-0.08893220072059013,-0.04422511879039667,-0.0029512595030411824,-0.1285748055562056,-0.025138945198229998,-0.18624263568461544,-0.16603936073748857,0.07153977028069533,0.07824187691981402,-0.11156649424316836,-0.0002462729960335224,-0.050799296410384255,-0.0690822936810054,-0.05247495101612201,-0.0002226083602431513,0.04691568621914488,0.07255226267102415,0.07531117781825122,-0.042608622394889106,-0.19006714051461268,0.03676894591562237,0.055480301349365824,0.13907045454729783,0.04046660376810726,-0.2166493499116583,-0.3010819802392046,-0.14004417309738892,0.24808823693096613,0.08732135205580159,0.07073777992600612,-0.053652752752524485,0.04371473308290563,-0.026330425237889303,-0.28015326564070064,-0.19146620038835666,0.20479972491263976,0.13396855920187906,-0.05059283451513244,0.07129227232327247,-0.050565493477021946,-0.0865535955687673,-0.07682373326893649,-0.04695983829263459,-0.20157827469100625,0.11590321384145494
-0.0011027190581250315,0.014443784504243488,-0.1059804308785227,-0.06972584629530643,0.06511129460815927,0.05251410381090063,0.0021900764355417325,-0.03647448389421397,0.10465418668185669,-0.19894336965258452,-0.24880697086414585,0.2877318247507002,-0.13981365912627108,-0.04969909298324256,0.24196228966026545,0.2395977719873171,0.033189960309566495,-0.09966839979146117,-0.0512831612163857,-0.24677439716956046,-0.1862203598106747,0.1749932599530591,0.007896866920533128,-0.047398959455539624,-0.0979897062818391,0.15563673855181617,-0.0005334023470126559,-0.02453257107283377,-0.1052274172604022,0.10319141271185613,0.12979043637436347,-0.006518705247229456,-0.14509899046021488,0.07531206810315369,-0.007615580972205971,-0.002953517159097842,-0.015491135638549605,-0.07813688477339677,0.09586916539785052,0.0025279143600579757,-0.02777854992591577,0.22604184227684357,0.028639521563567718,0.10137200396447094,-0.19317156048640896,0.14268237696513392,0.09275829076678721,0.12338658412447835
0.021790742875738244,0.027369977995328188,-0.04895296713345384,-0.020365951191295573,-0.02175987178178106,0.055725222601133974,0.005347229038145697,-0.014318197274763458,0.08958196675314026,0.2242987443663137,0.1682585258509768,0.07896987692474049,-0.12044479804515716,-0.11366526870258056,0.161611992778305,-0.037563112496699164,-0.12464638122263029,0.013246495636240524,0.04858067647723037,0.05706348590778672,-0.05158408444488894,0.06851122864038053,-0.13444354669785033,-0.04090649353419998,0.007481292169385377,-0.13566440036371244,0.163970420074918,0.025446126780347942,-0.11525807870982391,-0.07604738890257566,0.04505409232122026,0.016791725475494523,0.09067087648354782,0.0822086303981349,0.050009187538764904,0.0013903184548862296,0.10418134170779607,0.06419334889607604,-0.05775736636454943,-0.1018504833375788,0.1056639168052902,-0.08671895007544302,-0.1247433925956188,-0.020651703720723866,0.10420929716266357,-0.036789450328433455,0.04574188504392847,-0.08669975703024832
-0.16004048650123717,-0.11601739378150937,-0.1483275659131771,0.13352397762989468,0.03745437985620251,-0.06814820222802334,-0.10384242346129458,-0.01810139444916231,-0.11900343736295753,0.07487856141365636,-0.24494151824488453,0.2666575448238947,-0.10188274849782913,0.2577923800233959,0.11845305257799046,0.29563194070282617,0.08337969187003377,-0.18244325243792867,0.06132761538121938,-0.15280946313909946,-0.14119530527000984,0.0185140672747241,0.13054625639500236,0.09803567383149576,0.2431245866694619,-0.0031528356575810735,0.024844037349773095,0.19153426283102717,0.013398257396535714,0.09499941336114956,-0.07040680511678593,-0.07837378974970705,-0.1672228315598385,-0.17316705412279867,0.12608026369281156,0.0012957469123534551,-0.07608854014299372,0.06383636274804873,-0.037853353149435456,-0.14886049393741085,-0.012738919713005944,0.15799089101800357,0.0114342268568019,-0.26416709810343353,0.02464399858398491,0.03721259841754332,0.03337630501688147,0.14138062875941212
