x1,x2,x3,x4,x5,x6
0.11112955083959138,0.07654093841423108,-0.04216795959326678,-0.1301136783034929,-0.06797838817267891,0.07371098029140064
0.04973702070075338,-0.1718640035845481,0.13086159286541915,0.02693134200863587,0.13760192222874673,0.049166470450854136
0.013610905826031165,0.108552522041198,-0.11790270029892654,0.07733382812799747,-0.052894529150780537,-0.13389036380295266
-0.05925259958540864,-0.13729150533766407,0.2381799090039207,-0.1350405289561178,-0.05155420879573422,-0.07372157386177729
-0.05284256116206759,-0.19596302924332845,-0.1629936488157642,0.15857640380450902,0.07662690010045113,-0.011795394720680205
-0.07655068894502996,0.03652001726074282,0.03997238468801698,-0.2480295864192345,0.1513115561767887,-0.04397280647183417
0.09380422348232766,0.11220884758712278,0.03246214051024294,-0.05704485183257001,0.03761274345517291,0.12599576189854333
0.12630273261243644,-0.06450504744424031,-0.07231727144381077,-0.17659179907158432,0.21077121498509876,-0.08105251362860501
0.2997568442191829,-0.1520366918209344,0.13984373325893923,-0.20840323751502474,-0.20609860394840582,-0.030886463436632438
-0.14885832768537702,-0.0011555744060009114,0.19111217647594325,-0.06488444685142929,-0.04470665123520361,-0.27721763071373273
0.1220466672475066,0.048217711169456785,-0.06742347535362413,0.033109603956592196,-0.16276682753471283,0.14373229232336346
-0.01858424698206221,0.07008700870971758,0.22114583860402612,-0.1735603153338001,-0.16548957094389963,-0.08064209548686097
0.055634526333456544,0.009228574189114745,0.07269126847803059,-0.004716149817167299,0.17189004969726068,-0.0034386917341846933
-0.2281719855860089,-0.1082076221140656,0.10693892785367605,0.045305331852178984,0.008686702215312985,0.12305940564329233
0.0881092589522499,-0.23311607818058086,-0.2046684047150312,-0.011924493212217665,0.06243968101345848,-0.018644519677583203
-0.04468607200525956,0.1404460644411378,-0.03269056819664936,-0.010129863630589262,0.11030447019159534,0.05184273591425027
0.12949022274650496,-0.02213936465863881,0.09236297262133439,0.15257926658284973,-0.2450244468054742,-0.10102894300174606
0.062488960201685435,-0.07067815054809001,0.07357842368100605,0.13178354489189223,0.07342332672292791,-0.2732014875319351
-0.03471012720563156,0.07269038799749908,0.02154060592389806,-0.139582078370179,-0.024137346601367696,-0.06645702353390957
-0.09256085989774872,0.05771985096924367,0.1445972037825079,0.0592997757897749,-0.01435045861185099,-0.042134011738707886
-0.04785845867851303,-0.035708029119940664,0.09547942160247758,0.12434601799889194,-0.14638283334414637,0.045292648970295966
0.13634789841734918,0.1357261368970898,0.02114927924030552,-0.06814722986343891,0.0019482102716662387,0.09934504285509073
-0.0689820556416267,-0.08416542483696654,-0.11573496044419054,-0.032882325143509215,0.06279421113613187,0.027933351352168432
