x1,x2,x3,x4,x5,x6
0.1859793925245113,-0.22772372352516415,-0.15286766803132745,-0.05535179541492545,-0.05899768771221308,0.1045193176078051
-0.04543384760147294,0.04648846808902466,-0.1507391019860189,0.04880188966647998,-0.12307956798209864,-0.1784615341892289
0.09783308835159436,0.06360388733842594,-0.10504222946913593,-0.0023141540249135895,0.10409007583475577,-0.28573525078870793
0.10298495516913103,0.04258260880203759,-0.01799733464256494,0.014497825179754025,-0.04912063808175205,-0.05504044055064917
0.13472307748370949,0.17327907190269637,0.09205623245378364,0.20392159373910554,0.0021744190244701363,0.07574456694857773
0.23710491208111234,-0.15243763651051945,-0.016885934876891096,0.06866123070920149,0.17174032858166074,-0.11266470085457653
0.05062239139708258,0.16512347083663206,-0.042485127043051865,-0.019287780221585497,0.0036177694922552707,0.010904655569892034
-0.1687113762878948,-0.008349816184014378,0.19373831377921794,-0.10388381127691809,-0.11339356243259842,0.015572269532668945
0.15810212737169518,-0.06660648244302629,0.004293419210756764,0.08920450229772858,0.19920248698116208,-0.1337100881444795
0.15369257719382962,0.059831334105649586,0.1698705696043938,-0.28191491935160234,-0.27074982581931406,-0.03660067817625349
-0.17106420033417882,-0.05829668697896396,-0.12763944127867824,0.09118709133349932,0.07119983402455234,-0.04212901004431956
0.12727864505470635,0.1498679852352591,0.06389404127406703,-0.2405068303639028,0.10876303368726896,-0.2992526906144633
-0.020767876266695125,-0.0481247823520651,-0.03126396423075805,0.1992832289261443,-0.08158119690680907,-0.1051720482726693
-0.08930262065816537,0.01961804728960007,0.14844523431774384,0.010314023733104189,-0.06957194418531867,0.0987333613856777
-0.08495745268651841,-0.012117413371593505,0.05792805384838587,-0.05119992907772997,-0.1727138191532203,0.04377333469174586
-0.05995875601260901,-0.1357117762800994,0.06148860669286558,0.24406793078669303,0.09139969620043364,0.012634677886746052
0.33205768406203773,0.396447600943181,-0.10433710728794976,-0.14406848447032194,-0.06173186020494342,-0.06117810056164048
0.029662019511793147,0.0018546603255084218,0.030940851952249927,-0.14030972881196324,-0.046828728043845316,-0.2459948223863973
-0.015897403151059846,-0.20536552823114534,0.01816662242078721,0.08641403735545483,-0.06436809196809802,-0.18133706894214643
0.05937285186201046,0.07392100143029971,-0.007914966472954466,0.18095213006898517,-0.014927993753514536,0.332110688103266
-0.13792154066423065,-0.08546020081240574,0.011669591938935166,-0.030251648283173945,0.10846213955620848,0.12912848492076534
0.14428493657815014,0.015042364964998686,0.07570894704550639,0.023663949358090214,-0.21467881970722635,0.19666552077084445
0.0002967046437323766,-0.01331552686886111,0.1951590383516022,-0.25486224069559515,0.12084568849496642,0.16942628996100417
0.052640173745437294,0.06783210805280851,-0.25212327450543304,0.021716519661562593,0.14833643112791692,-0.0016844807159080322
-0.015353363615903852,0.09488420146014445,0.024833708450083546,0.07894963763527259,-0.1074831869090939,0.05628438553151025
-0.15372508960310913,-0.10308900263480726,-0.14687134401032437,0.08226687342196559,-0.01671998675275438,-0.022424025068817414
0.09182218233026936,0.025903374698582983,0.20955941574441148,-0.054126488292991305,-0.12975192702581162,-0.1000496319923177
0.028439337524473245,0.12912427134970952,-0.055575472816823616,-0.012691961876195607,0.11568330698497861,-0.015743427154628682
-0.16104387572090847,0.21318580522084968,-0.02753269051649929,0.14300041495808,-0.01730540529699721,0.11801087649670203
0.057374752028587106,-0.15785749886271727,-0.1663182600129303,-0.016261392102411617,-0.08736446676808758,0.005914558053324257
-0.014450241768302651,-0.11687957296717488,-0.05555479862328272,-0.01845636292135644,-0.004622830091440917,-0.14346631170144447
-0.07553970546447883,-0.07626685885540165,-0.21846620564029195,0.1279728777709623,-0.017239995286264687,0.013645778256425574
0.22453600090822107,-0.15573901910810486,0.14931807251581902,0.05146799853776841,-0.02911162504714814,0.1574493377349644
-0.03131900654134958,-0.016260482653549194,0.09798016403335649,0.008827184400896634,-0.057773360907657285,-0.047264327199098566
-0.1380248520967817,-0.08578861409062302,0.10883033067500301,-0.10529731684621985,0.0014687072714134114,0.13583832323876083
-0.1741324801125659,-0.016848129317552463,0.2049037124940951,-0.22705520699075457,0.035699995881865995,0.0725755148164956
-0.003785439686852234,0.04045745562699564,0.036354749713980034,-0.07600496593980652,0.27610315655564655,-0.0211382204628207
0.07515073287603592,-0.21799307983891655,-0.16143367970117314,0.03660973367812331,-0.09299548916607074,-0.02714579913193199
-0.0866212837398861,0.18198712284932858,-0.11383638689665712,-0.004414344172834719,0.16041673776812823,0.11925617625902889
0.21561679450031968,-0.1163615434791509,-0.10377700609360278,0.0041027164043345625,-0.009133373084193831,-0.03468660581534255
0.21219830754166397,-0.13719873262870486,-0.16467681287798108,0.22620856280604917,-0.1531540966069804,0.173966986858881
0.04707543357818075,-0.2793115683752201,0.2553294917663501,-0.05043072303607544,0.010672258386636626,-0.08366298437920339
-0.24676265579952275,-0.0529124129487273,-0.06322627243646722,-0.09045082919215618,0.2762895845719289,-0.04843290528356013
-0.03888611298035889,0.06041630001869194,0.06191380554902842,-0.09975448578008753,-0.05523505841436933,-0.18005337421360146
