x1,x2,x3,x4,x5,x6
0.05276468424798312,0.027974298339506938,0.10362284676192442,-0.011030335324615496,0.05833131556601407,0.14234120727461913
0.043012714842644614,0.14967880173442769,-0.005516350913087873,0.0787733517410438,-0.018643192126526466,-0.038417266812869055
-0.06226643787697234,0.15575945491522117,0.0652230725344899,0.07371630649852981,-0.10746901150793808,0.026235062378309852
0.04075893928980527,0.16472680323538055,-0.06088247848157134,0.006798165301359826,0.024926477589236815,-0.19239756796655572
-0.10490105443828719,-0.25448278279073133,0.14021054355303708,0.27503802408767625,-0.09148334731232044,-0.08325265290820116
-0.30405597110431737,0.058765493906430176,-0.08338925046447974,0.2736690028245301,0.01715319833345531,-0.15947315493712627
0.027487863218102673,0.06298698743478082,0.047647406494536464,0.0025161841793400557,-0.1286472841282442,-0.05150807301174475
0.2170883619408129,-0.15888923175920128,0.16014764711300475,0.2166192992238472,0.038623922101035955,0.00014915017686790424
-0.020696049273238495,0.07513126361829577,-0.10312227171880338,0.12749960860230225,0.0896274720683331,0.09885816338910183
-0.14292196957087444,0.031050003447222155,-0.06297771386496914,0.007645085563075548,0.11333791418362439,0.2115461742296658
0.13036426225484554,-0.004109603506019935,0.07407718583305874,-0.06681939917877697,-0.21358052463001728,0.21873530013738296
0.3346363722350672,0.09904024878850766,-0.13046851551479466,-0.025257348150512393,0.1366893620615111,0.014955610100312317
-0.06495625116812473,0.1350839105577212,-0.07460082678986883,0.14997709857820413,-0.17892399627783492,0.13115417800541193
0.14616544592017297,-0.25841045088751063,-0.27306433456519713,-0.04061983978108536,0.13619940208389927,-0.08261775056894768
0.04855725145470387,-0.08166934004271041,-0.0031542567071730374,-0.05837961400590503,0.2604235949159996,0.05118014164410159
-0.07540788641847462,-0.04081877515996471,0.11801289011095187,-0.05858533017407132,-0.061197139129593334,-0.16921433792156265
0.3651148645048,-0.06527891702453507,-0.07265659054181468,0.05584842938620317,0.11230049627105193,-0.12350264240455891
-0.0014623286469653168,-0.24629492284572346,-0.1681449493467145,0.0859766663162258,-0.1373401487622881,0.12524159221544526
-0.04372888050494367,-0.030017854445811253,-0.033322311377982985,0.07244700847162558,-0.08795931026380353,0.004697018006884677
-0.018787679324505754,0.002020752287727069,-0.028121734803765484,-0.0473846931804536,0.14554836209975627,0.15961883222620385
-0.02811743052133136,0.17192442030859745,-0.03502142956130958,0.09288347362574349,0.025425729573212565,0.05539201101424055
0.17427814848796233,0.0977903952459388,-0.012500629096125166,0.22044889123269237,0.10328603054040225,0.05362007395836002
0.04796798562467694,0.0035503789127296474,-0.07203877834925489,-0.012596616779287601,-0.08659508113711233,-0.14483473171886732
-0.11230719163057423,-0.15749869425817709,-0.20654270810412811,0.04802674281670869,-0.11364684475005658,0.02407129391391658
0.003331271480030714,0.03889113920270024,-0.041405515078466626,-0.14273471146357083,0.013441086037798606,0.18070454558141716
0.09079330034386676,-0.011349598605344218,0.06612100518555575,-0.3337075948287716,-0.039498492328382526,-0.11708775998037724
-0.07412103244437093,0.19099227062437452,0.07860062234261242,-0.08899845923811477,0.04728545091089547,-0.026217417480687212
0.10117783312737881,0.09774488729663441,0.05146060159579899,0.0024361089055163695,-0.011054367405469877,-0.2662183207365273
-0.02262981675898348,0.2357090046714561,0.02523489233457548,-0.09514566870299329,-0.028942133302779748,-0.15703758165052858
0.231078822025868,-0.009148030240368107,-0.10072774466721686,0.028259688539083103,-0.0801874274179571,-0.0061548601694991715
-0.13207333384983527,0.09087690926233595,-0.015651628518154746,-0.19285081285002972,0.11182366265652285,-0.10324841396605458
-0.016948569894721315,0.010467248658692078,-0.16860436059417216,0.06698861972936306,0.1984018865440713,-0.20202511734591247
-0.09675880087461834,0.08844581553040491,0.03797286722109045,0.11862566347637858,0.1078823043953784,-0.05655887401619378
-0.029504552583593996,-0.1257691282274348,0.19430825582163838,-0.145668841782541,0.15201541583021805,-0.016552076217125563
-0.06653546471878015,-0.12497445735811179,-0.06861165512988407,0.0030111263101876952,-0.030654687823444923,-0.14741741409390036
-0.005311876996726909,-0.06920855407528295,-0.3007131276425991,0.08734062284735361,-0.07452145480794534,-0.023372972721745818
-0.09157607909503544,-0.1347644964378172,0.20814992766066492,0.07349372452860835,0.05642484233041301,-0.05879073361828934
-0.1253811922809023,0.05522387165044929,0.08961526592851646,-0.10201435640850992,0.1981163861044186,-0.034383955656707293
0.06481297483564594,0.14562352815082166,-0.2416720880059024,0.13396582081010316,-0.045759483161326914,-0.26606571866427775
0.25831709866626906,-0.03697793749555419,-0.04299643989303286,0.057018740226581814,0.0043885085247280745,0.06133954668589086
-0.006687065094458631,-0.09681054060888294,0.2480936735615272,0.08061615248784906,-0.13602108200437787,0.01487610594824714
0.05000080793046994,0.08412209727409176,0.3293731623211196,0.16431121683298372,-0.02451946029234213,0.039796518598937604
-0.12991870310471754,0.12265524882976345,-0.13593397246460817,0.014477540241058406,0.2380524295286659,0.10638758714887216
-0.0640936974375101,0.10805014509648757,0.21206106971227362,0.14923106126412544,0.10105216499851961,0.12222391456106545
-0.16485330230668915,-0.07930322405134502,-0.10977573568639959,0.09875277597622847,-0.21969852005040186,0.0015098169289449953
0.052214772342160674,-0.033279530956401175,-0.16982635486337644,0.028523164595210152,0.25466374628857014,-0.16973720623788446
-0.08005106268476271,-0.06396924026583463,0.054940262055878014,-0.013865789775731949,-0.06177392198238368,0.016550059906803936
-0.09589099899587354,-0.011893065247634345,-0.10269902016224923,0.1687479156608471,0.057512095881316595,0.07117116776616682
-0.07963766717318432,0.22546667355556094,0.07401436448977879,0.02875016089281989,0.2549196276001712,-0.023103790004900086
0.13832596919826742,-0.11290095244957027,0.07623636600117809,-0.06593525221536511,-0.21331103861443418,0.03709353218847006
0.017096551317764355,0.37314223124004353,0.00832346704162319,-0.2377351951687267,0.14112169015870107,-0.0347234965267387
0.2094407452791463,0.012110823924441152,0.06263199239081785,0.04620497001280721,0.20013233430766053,-0.042588725742417226
-0.03846748309982616,-0.003746618545587468,0.054359449485536615,-0.05131128473672495,0.24822129535897636,0.1116264054789105
-0.03009248247349016,-0.1205175751380009,-0.11601309312788109,0.10418895445244336,0.035779748446952156,0.19547220962498807
-0.07701803092005702,-0.00408621484105549,0.04201077363622895,0.13722886720794544,0.1414597436516695,0.19343480680667813
-0.20473497448431152,0.016936091765871148,-0.08539235507281326,-0.0594132202082461,0.09006309650374147,0.1672998982652359
0.018178033016602844,0.046751572840677845,0.007432581019743293,0.22934571009126384,-0.06105958546267646,-0.2770825371833433
0.10253104435038218,-0.1357053878394714,-0.020072440881878165,-0.26069180099027894,0.09513529585066526,-0.06984348837293682
-0.07737857259126937,-0.14395774876456724,-0.11521582260045343,-0.1813314202252438,0.11966941872977,0.015539620303670764
0.03146501022726665,-0.20443920522942122,-0.03967025748334722,0.04271475171891481,-0.02705382438981737,0.09497112418449408
-0.1238955610319312,0.12860165983149743,-0.10878445127321588,0.0120551703225707,-0.06975792538647996,-0.21215446581408987
-0.14439112901327103,-0.05168013291284296,-0.1906643258389839,-0.08828124366639281,-0.07158074128992496,-0.16813943333751175
0.07932744018215186,0.09920813816075943,-0.09764252048598956,-0.07510085118226541,0.04038699706538261,0.13005822226130534
0.13715424818965627,0.06430025324460707,0.0940411561986472,0.16052473346516902,-0.04204985528080832,-0.019017347103302547
